file,status,error,bank_name,year,presence,tokens,out_tokens
FRY6_1102170_FULL_Revised_PUBLIC_20181231_1 OF 1,passed,,"ETEX Banco, Inc.",2018,both,43553,1388
FRY6_1102170_Full_Revised_Public_20191231_1 of 1,passed,,"ETEX Banco, Inc.",2019,both,71166,2949
FRY6_1102170_Full_Revised_Public_20201231_1 of 1,passed,,First National Bank OF WINNSBORO,2020,both,61206,3241
FRY6_1102170_Full_Revised_Public_20211231_1 of 1,passed,,"ETEX Banco, Inc.",2021,both,43375,3091
FRY6_1102200_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,The Community Company,2022,both,4867,2316
FRY6_1102200_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,The Community Company,2023,both,5388,2403
FRY6_1102200_FULL_Revised_PUBLIC_20181231_1 OF 1,passed,,THE COMMUNITY COMPANY,2018,both,48009,2276
FRY6_1102200_Full_Revised_Public_20191231_1 of 1,passed,,The Community Company,2019,both,49152,2470
FRY6_1102200_Full_Revised_Public_20201231_1 of 1,passed,,The Community Company,2020,both,49027,2344
FRY6_1102200_Full_Revised_Public_20211231_1 of 1,passed,,The Community Company,2021,both,48622,2548
FRY6_1102312_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"First Financial Bankshares, Inc.",2022,both,9596,4242
FRY6_1102312_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"First Financial Bankshares, Inc.",2023,both,160084,4310
FRY6_1102312_Full_Revised_Public_20181231_1 of 1,passed,,"First Financial Bankshares, Inc.",2018,both,46087,3549
FRY6_1102312_Full_Revised_Public_20191231_1 of 1,passed,,"First Financial Bankshares, Inc.",2019,both,22689,3912
FRY6_1102312_Full_Revised_Public_20201231_1 of 1,passed,,"First Financial Bankshares, Inc.",2020,both,115220,5307
FRY6_1102312_Full_Revised_Public_20211231_1 of 1,passed,,"First Financial Bankshares, Inc.",2021,both,172086,4061
FRY6_1102367_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Cullen/Frost Bankers, Inc.",2022,both,48479,5034
FRY6_1102367_FULL_REVISED_PUBLIC_20231231_1 of 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '0s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102367_FULL_Revised_PUBLIC_20181231_1 OF 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '0s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102367_Full_Revised_Public_20191231_1 of 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '59s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102367_Full_Revised_Public_20201231_1 of 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '58s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102367_Full_Revised_Public_20211231_1 of 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '57s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102451_FULL_REVISED_PUBLIC_20181130_1 OF 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '56s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102451_Full_Initial_Public_20201130_1 of 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '55s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102451_Full_Revised_Public_20191130_1 of 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '54s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102554_FULL_Revised_PUBLIC_20181231_1 OF 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'model': 'gemini-2.0-flash', 'location': 'global'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '53s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102554_Full_Revised_Public_20191231_1 of 1,failed,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_paid_tier_input_token_count', 'quotaId': 'GenerateContentPaidTierInputTokensPerModelPerMinute', 'quotaDimensions': {'location': 'global', 'model': 'gemini-2.0-flash'}, 'quotaValue': '4000000'}]}, {'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '52s'}]}, 'modelVersion': 'gemini-2.0-flash'}",,,,,
FRY6_1102554_Full_Revised_Public_20201231_1 of 1,passed,,"Espuela Bank Shares, Inc.",2020,both,23954,1471
FRY6_1103207_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,Commercial National Corporation,2022,both,27007,4523
FRY6_1103207_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,Commercial National Corporation,2023,both,44690,4599
FRY6_1103207_FULL_Revised_PUBLIC_20181231_1 OF 1,passed,,Commercial National Corporation,2018,both,24070,3411
FRY6_1103207_Full_Revised_Public_20191231_1 of 1,passed,,COMMERCIAL NATIONAL CORPORATION,2019,both,54873,5132
FRY6_1103207_Full_Revised_Public_20201231_1 of 1,passed,,Commercial National Corporation,2020,both,23968,4008
FRY6_1103207_Full_Revised_Public_20211231_1 of 1,passed,,Commercial National Corporation,2021,both,24721,4008
FRY6_1103234_FULL_REVISED_PUBLIC_20181231_1 OF 1,passed,,"Groom Bancshares, Inc.",2018,both,83258,2342
FRY6_1103234_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Groom Bancshares, Inc.",2023,both,22111,1982
FRY6_1103234_Full_Revised_Public_20191231_1 of 1,passed,,"Groom Bancshares, Inc.",2019,both,75081,2430
FRY6_1103234_Full_Revised_Public_20211231_1 of 1,passed,,"Groom Bancshares, Inc.",2021,both,88446,2563
FRY6_1103373_FULL_REVISED_PUBLIC_20181231_1 OF 1,passed,,"Brownwood Bancshares, Inc.",2018,both,7730,2668
FRY6_1103373_FULL_REVISED_PUBLIC_20221231_1 OF 1,failed,"Expecting ',' delimiter: line 997 column 6 (char 19701)",,,,,
FRY6_1103373_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"BROWNWOOD BANCSHARES, INC.",2023,both,17940,4289
FRY6_1103373_Full_Revised_Public_20191231_1 of 1,passed,,"Brownwood Bancshares, Inc.",2019,both,18791,3625
FRY6_1103373_Full_Revised_Public_20201231_1 of 1,passed,,"Brownwood Bancshares, Inc.",2020,both,20134,3577
FRY6_1103373_Full_Revised_Public_20211231_1 of 1,failed,Invalid \escape: line 192 column 44 (char 4037),,,,,
FRY6_1103391_FULL_Revised_PUBLIC_20181231_1 OF 1,failed,Invalid \escape: line 148 column 28 (char 2992),,,,,
FRY6_1103494_FULL_REVISED_PUBLIC_20181231_1 OF 1,passed,,"Haskell Benoshanes, Inc.",2018,both,28727,2028
FRY6_1103494_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Haskell Bancshares, Inc.",2022,both,31137,2587
FRY6_1103494_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Haskell Bancshares, Inc.",2023,none,19089,65
FRY6_1103494_Full_Revised_Public_20191231_1 of 1,passed,,"Haskell Bancshares, Inc.",2019,both,20904,2571
FRY6_1103494_Full_Revised_Public_20201231_1 of 1,passed,,"Haskell Bancshares, Inc.",2020,both,45330,1419
FRY6_1103494_Full_Revised_Public_20211231_1 of 1,passed,,"Haskell Bancshares, Inc.",2021,both,50391,2783
FRY6_1103515_Full_Revised_Public_20181231_1 of 1,passed,,"Morris County Bankshares, Inc.",2018,securities,7100,543
FRY6_1103515_Full_Revised_Public_20191231_1 of 1,passed,,"Morris County Bankshares, Inc.",2019,both,58936,4644
FRY6_1103702_FULL_REVISED_PUBLIC_20181231_1 OF 1,passed,,"Anson Bancshares, Inc.",2018,both,4760,864
FRY6_1103702_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Anson Bancshares, Inc.",2022,both,3422,894
FRY6_1103702_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Anson Bancshares, Inc",2023,both,3712,787
FRY6_1103702_Full_Revised_Public_20191231_1 of 1,passed,,"Anson Bancshares, Inc.",2019,both,15093,957
FRY6_1103702_Full_Revised_Public_20201231_1 of 1,passed,,"Anson Bancshares, Inc.",2020,both,12394,779
FRY6_1103702_Full_Revised_Public_20211231_1 of 1,passed,,"Anson Bancshares, Inc.",2021,both,5330,789
FRY6_1103878_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Texas Independent Bancshares, Inc.",2022,both,254834,2484
FRY6_1103878_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Texas Independent Bancshares, Inc.",2023,both,8244,2574
FRY6_1103878_Full_Revised_Public_20181231_1 of 1,passed,,"Texas Independent Bancshares, Inc.",2018,both,122382,4536
FRY6_1103878_Full_Revised_Public_20191231_1 of 1,passed,,"Texas Independent Bancshares, Inc.",2019,both,67099,2757
FRY6_1103878_Full_Revised_Public_20201231_1 of 1,passed,,"TEXAS INDEPENDENT BANCSHARES, INC.",2020,both,42587,2836
FRY6_1103878_Full_Revised_Public_20211231_1 of 1,passed,,"Texas Independent Bancshares, Inc",2021,both,77459,2665
FRY6_1103999_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Goldthwaite Bancshares, Inc.",2022,both,44543,4234
FRY6_1103999_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Goldthwaite Bancshares, Inc.",2023,both,44273,4254
FRY6_1103999_Full_Revised_Public_20181231_1 of 1,passed,,"GOLDTHWAITE BANCSHARES, INC.",2018,both,76352,3053
FRY6_1103999_Full_Revised_Public_20191231_1 of 1,passed,,"Goldthwaite Bancshares, Inc.",2019,both,70982,3231
FRY6_1103999_Full_Revised_Public_20201231_1 of 1,passed,,"Goldthwaite Bancshares, Inc.",2020,both,99870,4411
FRY6_1103999_Full_Revised_Public_20211231_1 of 1,passed,,"Goldthwaite Bancshares, Inc.",2021,both,100248,4075
FRY6_1104017_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Community Bank Holdings of Texas, Inc.",2022,both,52645,5993
FRY6_1104017_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,Community Bank Holdings of Texas Inc,2023,both,3771,2524
FRY6_1104017_FULL_Revised_PUBLIC_20181231_1 OF 1,passed,,"Community Bank Holdings of Texas, Inc.",2018,both,16852,2498
FRY6_1104017_Full_Revised_Public_20191231_1 of 1,passed,,"Community Bank Holdings of Texas, Inc.",2019,both,27881,3131
FRY6_1104017_Full_Revised_Public_20201231_1 of 1,failed,Invalid \escape: line 188 column 46 (char 4206),,,,,
FRY6_1104017_Full_Revised_Public_20211231_1 of 1,passed,,"Community Bank Holdings of Texas, Inc.",2021,both,7198,3246
FRY6_1104071_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Linden Bancshares, Inc.",2022,none,2745,64
FRY6_1104071_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Linden Bancshares, Inc.",2023,none,2823,64
FRY6_1104071_Full_Revised_Public_20181231_1 of 1,passed,,"Linden Bancshares, Inc.",2018,both,8662,2720
FRY6_1104071_Full_Revised_Public_20191231_1 of 1,passed,,"Linden Bancshares, Inc.",2019,both,5094,3162
FRY6_1104071_Full_Revised_Public_20201231_1 of 1,passed,,"Linden Bancshares, Inc.",2020,both,5240,3063
FRY6_1104071_Full_Revised_Public_20211231_1 of 1,passed,,"Linden Bancshares, Inc.",2021,both,5974,3067
FRY6_1104110_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,Valley Mills Financial Corporation,2022,none,2362,62
FRY6_1104110_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,Valley Mills Financial Corporation,2023,none,11632,62
FRY6_1104110_Full_Revised_Public_20181231_1 of 1,passed,,Valley Mills Financial Corporation,2018,both,25386,1312
FRY6_1104110_Full_Revised_Public_20191231_1 of 1,passed,,Valley Mills Financial Corporation,2019,both,4176,1295
FRY6_1104110_Full_Revised_Public_20201231_1 of 1,passed,,Valley Mills Financial Corporation,2020,both,4057,1292
FRY6_1104110_Full_Revised_Public_20211231_1 of 1,passed,,Valley Mills Financial Corporation,2021,both,12823,1296
FRY6_1104231_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,International Bancshares Corporation,2022,both,36513,4657
FRY6_1104231_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,International Bancshares Corporation,2023,both,40005,3652
FRY6_1104231_Full_Revised_Public_20181231_1 of 1,passed,,International Bancshares Corporation,2018,both,18415,3492
FRY6_1104231_Full_Revised_Public_20191231_1 of 1,passed,,International Bancshares Corporation,2019,both,12460,2855
FRY6_1104231_Full_Revised_Public_20201231_1 of 1,passed,,International Bancshares Corporation,2020,both,23538,2640
FRY6_1104231_Full_Revised_Public_20211231_1 of 1,passed,,International Bancshares Corporation,2021,both,28885,2593
FRY6_1104307_FULL_REVISED_PUBLIC_20181231_1 OF 1,passed,,Baylor Bancshares Inc,2018,both,184924,1816
FRY6_1104307_Full_Revised_Public_20191231_1 of 1,passed,,Baylor Bancshares Inc,2019,both,7616,1264
FRY6_1104325_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Kleberg and Company Bankers, Inc.",2022,both,39191,5179
FRY6_1104325_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Kleberg and Company Bankers, Inc.",2023,both,43285,5583
FRY6_1104325_Full_Revised_Public_20181231_1 of 1,passed,,"Kleberg and Company Bankers, Inc.",2018,both,166483,1871
FRY6_1104325_Full_Revised_Public_20191231_1 of 1,passed,,"Kleberg and Company Bankers, Inc.",2019,both,162436,5836
FRY6_1104325_Full_Revised_Public_20201231_1 of 1,passed,,"Kleberg and Company Bankers, Inc.",2020,both,103704,5467
FRY6_1104325_Full_Revised_Public_20211231_1 of 1,passed,,"Kleberg and Company Bankers, Inc.",2021,both,171189,5574
FRY6_1104389_FULL_REVISED_PUBLIC_20221231_1 OF 1,failed,Invalid \escape: line 93 column 44 (char 2115),,,,,
FRY6_1104389_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"Sundown Bankshares, Inc.",2023,both,19793,3114
FRY6_1104389_Full_Revised_Public_20181231_1 of 1,passed,,"Sundown Bankshares, Inc.",2018,both,31297,1687
FRY6_1104389_Full_Revised_Public_20191231_1 of 1,passed,,"Sundown Bankshares, Inc.",2019,insiders,18304,1280
FRY6_1104389_Full_Revised_Public_20201231_1 of 1,passed,,"Sundown Bankshares, Inc.",2020,both,18001,1298
FRY6_1104389_Full_Revised_Public_20211231_1 of 1,passed,,"Sundown Bankshares, Inc.",2021,both,19595,1674
FRY6_1104503_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"Jacksboro National Bancshares, Inc.",2022,both,46050,5458
FRY6_1104503_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"JACKSBORO NATIONAL BANCSHARES, INC.",2023,both,58991,6920
FRY6_1104503_Full_Revised_Public_20181231_1 of 1,passed,,"Jacksboro National Bancshares, Inc.",2018,both,113480,5198
FRY6_1104503_Full_Revised_Public_20191231_1 of 1,passed,,"Jacksboro National Bancshares, Inc.",2019,both,111250,5277
FRY6_1104503_Full_Revised_Public_20201231_1 of 1,passed,,"Jacksboro National Bancshares, Inc.",2020,both,107459,4032
FRY6_1104503_Full_Revised_Public_20211231_1 of 1,passed,,"Jacksboro National Bancshares, Inc.",2021,both,129700,5113
FRY6_1104530_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"COUSHATTA BANCSHARES, INC.",2022,insiders,7029,2251
FRY6_1104530_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,COUSHATTA BANCSHARES INC,2023,insiders,33973,906
FRY6_1104530_FULL_Revised_PUBLIC_20181231_1 OF 1,failed,"Expecting ',' delimiter: line 847 column 6 (char 19518)",,,,,
FRY6_1104530_Full_Revised_Public_20191231_1 of 1,passed,,"COUSHATTA BANCSHARES, INC.",2019,both,123948,1223
FRY6_1104530_Full_Revised_Public_20201231_1 of 1,passed,,"COUSHATTA BANCSHARES, INC.",2020,both,14275,1172
FRY6_1104530_Full_Revised_Public_20211231_1 of 1,passed,,"COUSHATTA BANCSHARES, INC",2021,insiders,15446,2770
FRY6_1104549_Full_Revised_Public_20181231_1 of 1,passed,,"Texas First Bancshares, Inc",2018,both,144592,1392
FRY6_1104567_FULL_REVISED_PUBLIC_20181231_1 OF 1,passed,,"Cendera Financial Holdings, Inc.",2018,both,43497,3034
FRY6_1104567_FULL_REVISED_PUBLIC_20221231_1 OF 1,passed,,"CENDERA FINANCIAL HOLDINGS, INC.",2022,insiders,6389,1548
FRY6_1104567_FULL_REVISED_PUBLIC_20231231_1 of 1,passed,,"CENDERA FINANCIAL HOLDINGS, INC.",2023,insiders,12107,2090
FRY6_1104567_Full_Revised_Public_20191231_1 of 1,passed,,Cendera Bank,2019,both,21107,1077
