file,status,error,bank_name,year,presence,tokens,out_tokens
"Bozeman Bancorp, Inc._Y-6_2024-12-31_English_245095421_2",passed,,"BOZEMAN BANCORP, INC.",2024,both,5057,2183
"Butte Bank Shares, Inc._Y-6_2024-12-31_English_241945056",passed,,"BUTTE BANK SHARES, INC.",2024,none,2576,65
"Butte Bank Shares, Inc._Y-6_2024-12-31_English_241945056_2",passed,,"BUTTE BANK SHARES, INC.",2024,none,2576,65
"Cameron Bancorp, Inc._Y-6_2024-12-31_English_241945315",passed,,"CAMERON BANCORP, INC.",2024,none,2515,65
"Cameron Bancorp, Inc._Y-6_2024-12-31_English_241945315_2",passed,,"CAMERON BANCORP, INC.",2024,none,2515,65
"Cando Holding Company, Inc._Y-6_2024-12-31_English_246169856_1",passed,,"CANDO HOLDING COMPANY, INC.",2024,insiders,3760,1397
"Cando Holding Company, Inc._Y-6_2024-12-31_English_246169856_2",passed,,"CANDO HOLDING COMPANY, INC.",2024,both,3745,1675
"Cattail Bancshares, Inc._Y-6_2024-12-31_English_246171424_1",passed,,"CATTAIL BANCSHARES, INC.",2024,none,2637,66
"Cattail Bancshares, Inc._Y-6_2024-12-31_English_246171424_2",passed,,"CATTAIL BANCSHARES, INC.",2024,none,2606,66
"Centra Ventures, Inc._Y-6_2024-03-31_English_229705665_1",passed,,"Centra Ventures, Inc.",2023,insiders,5041,2928
"Centra Ventures, Inc._Y-6_2024-03-31_English_229705665_2",passed,,"Centra Ventures, Inc.",2023,insiders,4924,2730
"Centra Ventures, Inc._Y-6_2024-12-31_English_245092104_1",passed,,"CENTRA VENTURES, INC.",2024,none,2513,64
"Centra Ventures, Inc._Y-6_2024-12-31_English_245092104_2",passed,,"CENTRA VENTURES, INC.",2024,none,2497,64
Central Bank Corporation_Y-6_2024-12-31_English_245093656_1,passed,,CENTRAL BANK CORPORATION,2024,insiders,36834,1411
Central Bank Corporation_Y-6_2024-12-31_English_245093656_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Chippewa Valley Agency, Ltd._Y-6_2024-12-31_English_246170329_1",passed,,"CHIPPEWA VALLEY AGENCY, LTD.",2024,both,5614,3207
"Chippewa Valley Agency, Ltd._Y-6_2024-12-31_English_246170329_2",passed,,"CHIPPEWA VALLEY AGENCY, LTD.",2024,both,5611,3207
"Choice Financial Holdings, Inc._Y-6_2024-12-31_English_244990002_1",passed,,"CHOICE FINANCIAL HOLDINGS, INC.",2024,both,7787,5062
"Choice Financial Holdings, Inc._Y-6_2024-12-31_English_244990002_2",passed,,"CHOICE FINANCIAL HOLDINGS, INC.",2024,both,7773,5164
"Citizens BancShares of Woodville, Inc._Y-6_2024-12-31_English_246180879_1",passed,,"CITIZENS BANCSHARES OF WOODVILLE, INC.",2024,none,2384,70
"Citizens BancShares of Woodville, Inc._Y-6_2024-12-31_English_246180879_2",passed,,"CITIZENS BANCSHARES OF WOODVILLE, INC.",2024,none,2384,70
"Citizens Bancorp, Inc._Y-6_2024-12-31_English_246175666_1",passed,,"CITIZENS BANCORP, INC.",2024,insiders,5331,1477
"Citizens Bancorp, Inc._Y-6_2024-12-31_English_246175666_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Citizens Bancshares of Hutchinson, Inc._Y-6_2024-12-31_English_245096337_1",passed,,"CITIZENS BANCSHARES OF HUTCHINSON, INC.",2024,securities,3678,772
"Citizens Bancshares of Hutchinson, Inc._Y-6_2024-12-31_English_245096337_2",passed,,"CITIZENS BANCSHARES OF HUTCHINSON, INC.",2024,both,3677,863
"Citizens Bank Group, Inc._Y-6_2024-12-31_English_245095119_1",passed,,"CITIZENS BANK GROUP, INC.",2024,none,2560,65
"Citizens Bank Group, Inc._Y-6_2024-12-31_English_245095119_2",passed,,"CITIZENS BANK GROUP, INC.",2024,none,2597,65
"Citizens Community Bancorp, Inc._Y-6_2024-12-31_English_246182308_1",passed,,"CITIZENS COMMUNITY BANCORP, INC.",2024,both,4861,1942
"Citizens Community Bancorp, Inc._Y-6_2024-12-31_English_246182308_2",passed,,"CITIZENS COMMUNITY BANCORP, INC.",2024,both,4861,1942
"Citizens State Bancshares, Inc._Y-6_2024-12-31_English_246169737_1",passed,,"CITIZENS STATE BANCSHARES, INC.",2024,insiders,3443,644
"Citizens State Bancshares, Inc._Y-6_2024-12-31_English_246169737_2",passed,,"CITIZENS STATE BANCSHARES, INC.",2024,insiders,3443,644
"Clayton Bankshares, Inc._Y-6_2024-12-31_English_245096332_1",passed,,"CLAYTON BANKSHARES, INC.",2024,both,6572,1951
"Clayton Bankshares, Inc._Y-6_2024-12-31_English_245096332_2",passed,,"CLAYTON BANKSHARES, INC.",2024,both,6572,2302
"Commerce Bancshares, Inc._Y-6_2024-03-31_English_229700815_1",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Commerce Bancshares, Inc._Y-6_2024-03-31_English_229700815_2",passed,,"COMMERCE BANCSHARES, INC.",2023,none,2909,66
Community Financial Corporation_Y-6_2024-03-31_English_229705529_1,passed,,Community Financial Corporation,2023,insiders,3767,1492
Community Financial Corporation_Y-6_2024-03-31_English_229705529_2,passed,,Community Financial Corporation,2023,insiders,3770,1492
"Cornerstone Holding Company, Inc._Y-6_2024-12-31_English_246172043_1",passed,,"CORNERSTONE HOLDING COMPANY, INC.",2024,none,2531,66
"Cornerstone Holding Company, Inc._Y-6_2024-12-31_English_246172043_2",passed,,"CORNERSTONE HOLDING COMPANY, INC.",2024,none,2531,66
DCNB Holding Company_Y-6_2024-03-31_English_229698309_1,passed,,DCNB Holding Company,2023,insiders,2381,184
DCNB Holding Company_Y-6_2024-03-31_English_229698309_2,passed,,DCNB Holding Company,2023,insiders,2381,184
DCNB Holding Company_Y-6_2024-12-31_English_241946039,passed,,DCNB HOLDING COMPANY,2024,insiders,2513,180
DCNB Holding Company_Y-6_2024-12-31_English_241946039_2,passed,,DCNB HOLDING COMPANY,2024,none,2512,63
"Dacotah Banks, Inc._Y-6_2024-03-31_English_229690728_1",passed,,"Dacotah Banks, Inc.",2023,both,26476,3142
"Dacotah Banks, Inc._Y-6_2024-03-31_English_229690728_2",passed,,"Dacotah Banks, Inc.",2023,both,26522,3248
"Dairy State Bancorp, Inc._Y-6_2024-12-31_English_246182894_1",passed,,"DAIRY STATE BANCORP, INC.",2024,both,6453,7683
"Dairy State Bancorp, Inc._Y-6_2024-12-31_English_246182894_2",passed,,"DAIRY STATE BANCORP, INC.",2024,both,6454,7336
Dairyland Bank Holding Corporation_Y-6_2024-12-31_English_245095141_1,passed,,DAIRYLAND BANK HOLDING CORPORATION,2024,both,6495,1599
Dairyland Bank Holding Corporation_Y-6_2024-12-31_English_245095141_2,passed,,DAIRYLAND BANK HOLDING CORPORATION,2024,both,6495,1791
"Dakotah Bankshares, Inc._Y-6_2024-12-31_English_245095237_1",passed,,"DAKOTAH BANKSHARES, INC.",2024,insiders,3509,663
"Dakotah Bankshares, Inc._Y-6_2024-12-31_English_245095237_2",passed,,"DAKOTAH BANKSHARES, INC.",2024,insiders,3509,663
"Deerwood Bancshares, Inc._Y-6_2024-03-31_English_229701212_1",passed,,"DEERWOOD BANCSHARES, INC.",2023,both,3177,1008
"Deerwood Bancshares, Inc._Y-6_2024-03-31_English_229701212_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Eagle Bancorp Montana, Inc._Y-6_2024-12-31_English_246139884_1",passed,,"EAGLE BANCORP MONTANA, INC.",2024,both,5903,3042
"Eagle Bancorp Montana, Inc._Y-6_2024-12-31_English_246139884_2",passed,,"EAGLE BANCORP MONTANA, INC.",2024,both,5903,3071
"Eagle Investment Company, Inc._Y-6_2024-12-31_English_246142748_1",passed,,"EAGLE INVESTMENT COMPANY, INC.",2024,both,5139,1040
"Eagle Investment Company, Inc._Y-6_2024-12-31_English_246142748_2",passed,,"EAGLE INVESTMENT COMPANY, INC.",2024,both,5136,1040
"Everest Bancshares, Inc._Y-6_2024-03-08_English_243979079_1",passed,,"Everest Bancshares, Inc.",2021,insiders,3927,1995
"Everest Bancshares, Inc._Y-6_2024-03-08_English_243979079_2",passed,,"Everest Bancshares, Inc.",2021,insiders,3927,1923
"FNB Bancshares, Inc._Y-6_2024-12-31_English_245093709_1",passed,,"FNB BANCSHARES, INC.",2024,insiders,5248,2394
"FNB Bancshares, Inc._Y-6_2024-12-31_English_245093709_2",passed,,"FNB BANCSHARES, INC.",2024,insiders,5278,3047
"FS Banco, Inc._Y-6_2024-12-31_English_245095114_1",passed,,"FS BANCO, INC.",2024,insiders,11763,181
"FS Banco, Inc._Y-6_2024-12-31_English_245095114_2",passed,,"FS BANCO, INC.",2024,insiders,11668,181
"FSB Holding Company, Inc._Y-6_2024-12-31_English_245932182_1",passed,,"FSB HOLDING COMPANY, INC.",2024,insiders,3805,911
"FSB Holding Company, Inc._Y-6_2024-12-31_English_245932182_2",passed,,"FSB HOLDING COMPANY, INC.",2024,both,3768,843
Farmers State Financial Corp._Y-6_2024-12-31_English_245095156_1,passed,,FARMERS STATE FINANCIAL CORP.,2024,both,5375,2442
Farmers State Financial Corp._Y-6_2024-12-31_English_245095156_2,passed,,FARMERS STATE FINANCIAL CORP.,2024,both,5439,2372
"Field  Main Bancorp, Inc._Y-6_2024-03-18_English_233847638",passed,,"Field & Main Bancorp, Inc.",2023,both,39021,5730
"Field  Main Bancorp, Inc._Y-6_2024-03-18_English_233847638_2",passed,,"Field & Main Bancorp, Inc.",2023,both,16498,6177
"Financial Services of Winger, Inc._Y-6_2024-12-31_English_246174716_1",passed,,"FINANCIAL SERVICES OF WINGER, INC.",2024,insiders,3452,622
"Financial Services of Winger, Inc._Y-6_2024-12-31_English_246174716_2",passed,,"FINANCIAL SERVICES OF WINGER, INC.",2024,insiders,3452,616
"First Bancorporation, Inc._Y-6_2024-12-31_English_245095085_1",passed,,"FIRST BANCORPORATION, INC.",2024,insiders,7715,2893
"First Bancorporation, Inc._Y-6_2024-12-31_English_245095085_2",passed,,"FIRST BANCORPORATION, INC.",2024,insiders,7749,4145
First Bancshares Corporation_Y-6_2024-12-31_English_246143211_1,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
First Bancshares Corporation_Y-6_2024-12-31_English_246143211_2,passed,,FIRST BANCSHARES CORPORATION,2024,both,5275,1919
First Federal Financial Corporation_Y-6_2024-06-30_English_235287207,passed,,First Federal Financial Corporation,2024,insiders,4775,2244
First Federal Financial Corporation_Y-6_2024-06-30_English_235287207_2,passed,,First Federal Financial Corporation,2024,insiders,4785,2244
First Financial Corporation_Y-6_2024-12-31_English_246181634_1,passed,,FIRST FINANCIAL CORPORATION,2024,insiders,5163,1950
First Financial Corporation_Y-6_2024-12-31_English_246181634_2,passed,,FIRST FINANCIAL CORPORATION,2024,insiders,5163,2167
"First Holding Company of Park River, Inc_Y-6_2024-12-31_English_245093589_1",passed,,"FIRST HOLDING COMPANY OF PARK RIVER, INC",2024,both,5166,1962
"First Holding Company of Park River, Inc_Y-6_2024-12-31_English_245093589_2",passed,,"FIRST HOLDING COMPANY OF PARK RIVER, INC",2024,both,5166,2006
"First Interstate BancSystem, Inc._Y-6_2024-12-31_English_246146954_1",passed,,"FIRST INTERSTATE BANCSYSTEM, INC.",2024,both,7934,5072
"First Interstate BancSystem, Inc._Y-6_2024-12-31_English_246146954_2",passed,,"FIRST INTERSTATE BANCSYSTEM, INC.",2024,both,7942,4997
"First National Agency At Saint James, Inc._Y-6_2024-12-31_English_246145344_1",passed,,"FIRST NATIONAL AGENCY AT SAINT JAMES, INC.",2024,insiders,12789,380
"First National Agency At Saint James, Inc._Y-6_2024-12-31_English_246145344_2",passed,,"FIRST NATIONAL AGENCY AT SAINT JAMES, INC.",2024,insiders,3539,380
"First National Bancorp of River Falls, Inc._Y-6_2024-12-31_English_246147913_1",passed,,"FIRST NATIONAL BANCORP OF RIVER FALLS, INC.",2024,insiders,7157,1629
"First National Bancorp of River Falls, Inc._Y-6_2024-12-31_English_246147913_2",passed,,"FIRST NATIONAL BANCORP OF RIVER FALLS, INC.",2024,insiders,7173,1616
First National Financial Services Inc._Y-6_2024-12-31_English_246171197_1,passed,,FIRST NATIONAL FINANCIAL SERVICES INC.,2024,both,6073,4207
First National Financial Services Inc._Y-6_2024-12-31_English_246171197_2,passed,,FIRST NATIONAL FINANCIAL SERVICES INC.,2024,both,6065,4099
First Security Group_Y-6_2024-12-31_English_245092037_1,passed,,FIRST SECURITY GROUP,2024,insiders,2509,181
First Security Group_Y-6_2024-12-31_English_245092037_2,passed,,FIRST SECURITY GROUP,2024,insiders,2557,191
"Forstrom Bancorporation, Inc._Y-6_2024-12-31_English_245096288_1",passed,,"FORSTROM BANCORPORATION, INC.",2024,both,4910,1154
"Forstrom Bancorporation, Inc._Y-6_2024-12-31_English_245096288_2",passed,,"FORSTROM BANCORPORATION, INC.",2024,both,4910,1157
"Forsyth Bancshares, Inc._Y-6_2024-12-31_English_245093661_1",passed,,"FORSYTH BANCSHARES, INC.",2024,both,5292,3041
"Forsyth Bancshares, Inc._Y-6_2024-12-31_English_245093661_2",passed,,"FORSYTH BANCSHARES, INC.",2024,both,17868,1975
Frankson Investment Corporation_Y-6_2024-12-31_English_246160080_1,passed,,FRANKSON INVESTMENT CORPORATION,2024,both,4351,1164
Frankson Investment Corporation_Y-6_2024-12-31_English_246160080_2,passed,,FRANKSON INVESTMENT CORPORATION,2024,both,4354,1155
Fulda Bancorporation Inc._Y-6_2024-05-31_English_244989512_1,passed,,"Fulda Bancorporation, Inc.",2024,none,2991,64
Fulda Bancorporation Inc._Y-6_2024-05-31_English_244989512_2,passed,,"Fulda Bancorporation, Inc.",2024,none,2991,64
"Gale Bank Holding Company, Inc._Y-6_2024-12-31_English_246141968_1",passed,,"GALE BANK HOLDING COMPANY, INC.",2024,both,4120,317
"Gale Bank Holding Company, Inc._Y-6_2024-12-31_English_246141968_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Gateway Bancorporation, Inc._Y-6_2024-12-31_English_244992659_1",passed,,"GATEWAY BANCORPORATION, INC.",2024,insiders,5063,1743
"Gateway Bancorporation, Inc._Y-6_2024-12-31_English_244992659_2",passed,,"GATEWAY BANCORPORATION, INC.",2024,insiders,5063,1752
"Gebsco, Inc._Y-6_2024-12-31_English_241950172",passed,,"GEBSCO, INC.",2024,none,2488,63
"Gebsco, Inc._Y-6_2024-12-31_English_241950172_2",passed,,"GEBSCO, INC.",2024,none,2591,63
"Grant County Bancorporation, Inc._Y-6_2024-12-31_English_246184333_1",passed,,"GRANT COUNTY BANCORPORATION, INC.",2024,none,2535,67
"Grant County Bancorporation, Inc._Y-6_2024-12-31_English_246184333_2",passed,,"GRANT COUNTY BANCORPORATION, INC.",2024,insiders,2571,187
"H2H Bancshares, Inc._Y-6_2024-03-31_English_229705042_1",passed,,"H2H Bancshares, Inc.",2023,none,3123,66
"H2H Bancshares, Inc._Y-6_2024-03-31_English_229705042_2",passed,,"H2H Bancshares, Inc.",2023,none,3084,66
"H2H Bancshares, Inc._Y-6_2024-12-31_English_244992261_1",passed,,"H2H BANCSHARES, INC.",2024,none,2625,67
"H2H Bancshares, Inc._Y-6_2024-12-31_English_244992261_2",passed,,"H2H BANCSHARES, INC.",2024,none,2627,67
"Higgins Bancorporation, Inc._Y-6_2024-03-31_English_229698426_1",passed,,Higgins Bancorporation Inc,2023,insiders,2812,184
"Higgins Bancorporation, Inc._Y-6_2024-03-31_English_229698426_2",passed,,Higgins Bancorporation Inc,2023,insiders,2812,190
"Highland Bancshares, Inc._Y-6_2024-12-31_English_246165173_1",passed,,"HIGHLAND BANCSHARES, INC.",2024,none,2526,66
"Highland Bancshares, Inc._Y-6_2024-12-31_English_246165173_2",passed,,"HIGHLAND BANCSHARES, INC.",2024,none,2523,66
Hopkins Financial Corporation_Y-6_2024-12-31_English_246174075_1,passed,,HOPKINS FINANCIAL CORPORATION,2024,both,4417,1192
Hopkins Financial Corporation_Y-6_2024-12-31_English_246174075_2,passed,,HOPKINS FINANCIAL CORPORATION,2024,both,4417,1177
Hunter Holding Company_Y-6_2024-12-31_English_246148491_1,passed,,HUNTER HOLDING COMPANY,2024,insiders,3447,532
Hunter Holding Company_Y-6_2024-12-31_English_246148491_2,passed,,HUNTER HOLDING COMPANY,2024,insiders,3447,532
"Independent Bancshares, Inc._Y-6_2024-03-31_English_229700920_1",passed,,"Independent Bancshares, Inc.",2023,both,4303,1480
"Independent Bancshares, Inc._Y-6_2024-03-31_English_229700920_2",failed,Invalid \escape: line 79 column 44 (char 2119),,,,,
"Inver Grove Bancshares, Inc._Y-6_2024-12-31_English_244990046_1",passed,,"INVER GROVE BANCSHARES, INC.",2024,none,2515,68
"Inver Grove Bancshares, Inc._Y-6_2024-12-31_English_244990046_2",passed,,"INVER GROVE BANCSHARES, INC.",2024,none,2515,68
"Ipswich Community Bancshares, Inc._Y-6_2024-12-31_English_246184842_1",passed,,"IPSWICH COMMUNITY BANCSHARES, INC.",2024,insiders,16662,1191
"Ipswich Community Bancshares, Inc._Y-6_2024-12-31_English_246184842_2",passed,,"IPSWICH COMMUNITY BANCSHARES, INC.",2024,insiders,16660,1189
"JBS, Inc._Y-6_2024-12-31_English_246170423_1",passed,,"JBS, INC.",2024,none,14423,62
"JBS, Inc._Y-6_2024-12-31_English_246170423_2",passed,,"JBS, INC.",2024,none,14451,62
Jan-Mar Corp._Y-6_2024-12-31_English_246134724_1,passed,,JAN-MAR CORP.,2024,both,4089,522
Jan-Mar Corp._Y-6_2024-12-31_English_246134724_2,passed,,JAN-MAR CORP.,2024,both,4029,521
"Johnson Bancshares, Inc._Y-6_2024-12-31_English_241950900",passed,,"JOHNSON BANCSHARES, INC.",2024,none,2629,66
"Johnson Bancshares, Inc._Y-6_2024-12-31_English_241950900_2",passed,,"JOHNSON BANCSHARES, INC.",2024,none,2628,66
Jorgenson Williston Holding Company_Y-6_2024-12-31_English_246163197_1,passed,,JORGENSON WILLISTON HOLDING COMPANY,2024,securities,4269,918
Jorgenson Williston Holding Company_Y-6_2024-12-31_English_246163197_2,passed,,JORGENSON WILLISTON HOLDING COMPANY,2024,securities,4269,908
"Kandiyohi Bancshares, Inc._Y-6_2024-12-31_English_241951105",passed,,"KANDIYOHI BANCSHARES, INC.",2024,none,2612,69
"Kandiyohi Bancshares, Inc._Y-6_2024-12-31_English_241951105_2",passed,,"KANDIYOHI BANCSHARES, INC.",2024,none,2612,69
"King Kalispell, LLC_Y-6_2024-12-31_English_244992185_1",passed,,"KING KALISPELL, LLC",2024,insiders,2529,190
"King Kalispell, LLC_Y-6_2024-12-31_English_244992185_2",passed,,"KING KALISPELL, LLC",2024,insiders,2545,190
"Knoff Bancshares, Inc._Y-6_2024-12-31_English_246168838_1",passed,,"KNOFF BANCSHARES, INC.",2024,none,2552,67
"Knoff Bancshares, Inc._Y-6_2024-12-31_English_246168838_2",passed,,"KNOFF BANCSHARES, INC.",2024,none,2583,67
"Krause Financial, Inc._Y-6_2024-12-31_English_241951373",passed,,"KRAUSE FINANCIAL, INC.",2024,none,2549,64
"Krause Financial, Inc._Y-6_2024-12-31_English_241951373_2",passed,,"KRAUSE FINANCIAL, INC.",2024,none,2549,64
"Lake Bank Shares, Inc._Y-6_2024-12-31_English_244990569_1",passed,,"LAKE BANK SHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",2024,both,5917,1491
"Lake Bank Shares, Inc._Y-6_2024-12-31_English_244990569_2",passed,,"LAKE BANK SHARES, INC. EMPLOYEE STOCK OWNERSHIP PLAN",2024,both,5917,1485
"Lake Central Financial, Inc._Y-6_2024-12-31_English_246176701_1",passed,,"LAKE CENTRAL FINANCIAL, INC.",2024,both,5274,2563
"Lake Central Financial, Inc._Y-6_2024-12-31_English_246176701_2",passed,,"LAKE CENTRAL FINANCIAL, INC.",2024,both,5268,2563
"Lake Elmo Bancshares, Inc._Y-6_2024-12-31_English_245095257_1",passed,,"LAKE ELMO BANCSHARES, INC.",2024,both,5474,1427
"Lake Elmo Bancshares, Inc._Y-6_2024-12-31_English_245095257_2",passed,,"LAKE ELMO BANCSHARES, INC.",2024,both,5486,1430
"Lake Park Bancshares, Inc._Y-6_2024-12-31_English_246174838_1",passed,,"LAKE PARK BANCSHARES, INC.",2024,none,2589,66
"Lake Park Bancshares, Inc._Y-6_2024-12-31_English_246174838_2",passed,,"LAKE PARK BANCSHARES, INC.",2024,none,2573,66
Lake Shore III Corporation_Y-6_2024-12-31_English_246179603_1,passed,,LAKE SHORE III CORPORATION,2024,both,5183,3234
Lake Shore III Corporation_Y-6_2024-12-31_English_246179603_2,passed,,LAKE SHORE III CORPORATION,2024,both,5185,3296
"Lakeview Bancorporation, Inc._Y-6_2024-12-31_English_246176878_1",passed,,"LAKEVIEW BANCORPORATION, INC.",2024,both,4669,1637
"Lakeview Bancorporation, Inc._Y-6_2024-12-31_English_246176878_2",passed,,"LAKEVIEW BANCORPORATION, INC.",2024,both,4669,1567
"Lakota Bank Holding Company, Inc._Y-6_2024-12-31_English_241951435",passed,,"LAKOTA BANK HOLDING COMPANY, INC.",2024,none,2536,67
"Lakota Bank Holding Company, Inc._Y-6_2024-12-31_English_241951435_2",passed,,"LAKOTA BANK HOLDING COMPANY, INC.",2024,none,2553,67
"Liberty Bancorporation, Inc._Y-6_2024-12-31_English_241714543_1",passed,,"LIBERTY BANCORPORATION, INC.",2024,none,2562,67
"Liberty Bancorporation, Inc._Y-6_2024-12-31_English_241714543_2",passed,,"LIBERTY BANCORPORATION, INC.",2024,insiders,2578,187
Lincoln Holding Company_Y-6_2024-12-31_English_245093930_1,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Lincoln Holding Company_Y-6_2024-12-31_English_245093930_2,passed,,LINCOLN HOLDING COMPANY,2024,none,2522,63
MPS Investment Company_Y-6_2024-12-31_English_246163851_1,passed,,MPS INVESTMENT COMPANY,2024,none,2508,61
MPS Investment Company_Y-6_2024-12-31_English_246163851_2,passed,,MPS INVESTMENT COMPANY,2024,insiders,2509,180
"Maple Banc Shares, Inc._Y-6_2024-12-31_English_241951681",passed,,"MAPLE BANC SHARES, INC.",2024,none,2583,66
"Maple Banc Shares, Inc._Y-6_2024-12-31_English_241951681_2",passed,,"MAPLE BANC SHARES, INC.",2024,none,2583,66
"Marine Bancshares, Inc._Y-6_2024-12-31_English_241951831",passed,,"MARINE BANCSHARES, INC.",2024,none,2519,66
"Marine Bancshares, Inc._Y-6_2024-12-31_English_241951831_2",passed,,"MARINE BANCSHARES, INC.",2024,none,2527,66
"Market Bancorporation, Inc._Y-6_2024-12-31_English_245093596_1",passed,,"MARKET BANCORPORATION, INC.",2024,insiders,2543,190
"Market Bancorporation, Inc._Y-6_2024-12-31_English_245093596_2",passed,,"MARKET BANCORPORATION, INC.",2024,none,2516,66
