file,status,error,bank_name,year,presence,tokens,out_tokens
473 Broadway Holding Corporation_Y-6_2002-12-31_English_11096985,passed,,473 Broadway Holding Co.,2002,both,4307,1318
473 Broadway Holding Corporation_Y-6_2002-12-31_English_11096985_2,passed,,473 Broadway Holding Co.,2002,both,4307,1358
"A. E. Bancorp, Inc._Y-6_2002-12-31_English_11080191",passed,,"A.E. Bancorp, Inc.",2002,both,6057,1056
"A. E. Bancorp, Inc._Y-6_2002-12-31_English_11080191_2",passed,,"A.E. BANCORP, INC.",2002,both,6046,2379
"A. M. Saylor, Incorporated_Y-6_2002-12-31_English_11063141",passed,,"A. M. SAYLOR, INCORPORATED",2002,both,16117,894
"A. M. Saylor, Incorporated_Y-6_2002-12-31_English_11063141_2",passed,,"A. M. SAYLOR, INCORPORATED",2002,both,5428,919
A. Wilbert's Sons Lumber and Shingle Company_Y-6_2002-12-31_English_11092646,passed,,A. Wilbert's Sons Lumber and Shingle Company,2002,both,3043,1792
A. Wilbert's Sons Lumber and Shingle Company_Y-6_2002-12-31_English_11092646_2,passed,,A. Wilbert's Sons Lumber and Shingle Company,2002,both,2999,1877
"A.N.B. Holding Company, Ltd._Y-6_2002-12-31_English_11074974",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"A.N.B. Holding Company, Ltd._Y-6_2002-12-31_English_11074974_2",passed,,The A.N.B. Holding Company. Ltd,2002,both,21970,2498
"ABNA Holdings, Inc._Y-6_2002-12-31_English_11074981",passed,,"ABNA Holdings, Inc.",2002,both,2902,909
"ABNA Holdings, Inc._Y-6_2002-12-31_English_11074981_2",passed,,"Bank Holdings, Inc.",2002,both,2584,911
"ABS Investors, LLC_Y-6_2002-12-31_English_11095060",passed,,ABS Investors LLC,2002,both,3340,1348
"ABS Investors, LLC_Y-6_2002-12-31_English_11095060_2",passed,,ABS Investors LLC,2002,both,3194,1333
"AC Bancorp, Inc._Y-6_2002-12-31_English_11063311",passed,,"ATHENS BANCORP, INC.",2002,both,12146,1132
"AC Bancorp, Inc._Y-6_2002-12-31_English_11063311_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
ACNB Corporation_Y-6_2002-12-31_English_11102766,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
ACNB Corporation_Y-6_2002-12-31_English_11102766_2,passed,,ACNB Corporation,2002,insiders,3928,804
"ACRU, Inc._Y-6_2002-12-31_English_11112635",passed,,"FIRST CHEROKEE BANCSHARES, INC",2002,both,3466,2421
"ACRU, Inc._Y-6_2002-12-31_English_11112635_2",passed,,"FIRST CHEROKEE BANCSHARES, INC",2002,both,3465,2416
"AEA Bancshares, Inc._Y-6_2002-12-31_English_11129416",passed,,"AEA Bancshares, Inc.",2002,both,5493,1756
"AEA Bancshares, Inc._Y-6_2002-12-31_English_11129416_2",passed,,"AEA Bancshares, Inc.",2002,both,5381,1862
AMB Financial Services Corporation_Y-6_2002-12-31_English_11122686,passed,,AMB Financial Services Corporation Employee Stock Ownership Plan with 401 K Provisions,2002,both,4667,3120
AMB Financial Services Corporation_Y-6_2002-12-31_English_11122686_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"ANB Bancorp, Inc._Y-6_2002-12-31_English_11073888",passed,,"ANB BANCORP, INC.",2002,both,9013,1099
"ANB Bancorp, Inc._Y-6_2002-12-31_English_11073888_2",passed,,"ANB BANCORP, INC.",2002,both,9060,1107
"ANB Bancshares, Inc._Y-6_2002-12-31_English_11074999",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"ANB Bancshares, Inc._Y-6_2002-12-31_English_11074999_2",passed,,"ANB Bancshares, Inc.",2002,both,3613,2264
"ANB Bancshares, Inc_Y-6_2002-12-31_English_11094801",passed,,"ARKANSAS NATIONAL BANCSHARES, INC.",2002,both,30618,1157
"ANB Bancshares, Inc_Y-6_2002-12-31_English_11094801_2",passed,,Arkansas National Bancshares,2002,both,30615,1157
ANB Financial Corporation_Y-6_2002-12-31_English_11074794,passed,,ANB FINANCIAL CORPORATION,2002,both,6713,2351
ANB Financial Corporation_Y-6_2002-12-31_English_11074794_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"ANB Holdings, Inc._Y-6_2002-12-31_English_11080919",passed,,AMERICAN NATIONAL BANK,2002,both,2909,1555
"ANB Holdings, Inc._Y-6_2002-12-31_English_11080919_2",passed,,"ANB Holdings, Inc.",2002,both,2909,1531
"APM Bancorp, Inc._Y-6_2002-12-31_English_11084362(1)",failed,Invalid \escape: line 60 column 90 (char 1333),,,,,
"APM Bancorp, Inc._Y-6_2002-12-31_English_11084362",failed,Invalid \escape: line 60 column 86 (char 1329),,,,,
"APM Bancorp, Inc._Y-6_2002-12-31_English_11084362_2(1)",failed,Invalid \escape: line 60 column 86 (char 1329),,,,,
"APM Bancorp, Inc._Y-6_2002-12-31_English_11084362_2",failed,Invalid \escape: line 60 column 90 (char 1333),,,,,
ASB Bank Holding Company_Y-6_2002-12-31_English_11162698,passed,,ASB Bank Holding Company,2002,both,3621,1441
ASB Bank Holding Company_Y-6_2002-12-31_English_11162698_2,passed,,ASB Bank Holding Company,2002,both,3621,1413
ASB Corporation_Y-6_2002-12-31_English_11125292,passed,,ASB CORPORATION,2002,both,3069,1130
ASB Corporation_Y-6_2002-12-31_English_11125292_2,passed,,ASB CORPORATION,2002,both,3099,1076
ASB Management Corp_Y-6_2002-12-31_English_11171715,passed,,ASB Management Corp.,2002,both,7336,1485
ASB Management Corp_Y-6_2002-12-31_English_11171715_2,passed,,ASB Management Corp.,2002,both,7337,1440
ATBancorp_Y-6_2002-12-31_English_11045560,passed,,"AMTRUST, INC.",2002,both,5142,2253
ATBancorp_Y-6_2002-12-31_English_11045560_2,passed,,"AMTRUST, INC.",2002,both,5142,2253
Abbeville Capital Corporation_Y-6_2002-12-31_English_11121936(1),passed,,Abbeville Capital Corporation,2002,both,2766,1379
Abbeville Capital Corporation_Y-6_2002-12-31_English_11121936,passed,,Abbeville Capital Corporation,2002,both,2766,1378
Abbeville Capital Corporation_Y-6_2002-12-31_English_11121936_2(1),passed,,Abbeville Capital Corporation,2002,both,2775,1378
Abbeville Capital Corporation_Y-6_2002-12-31_English_11121936_2,passed,,Abbeville Capital Corporation,2002,both,2766,1370
"Abigail Adams National Bancorp, Inc._Y-6_2002-12-31_English_11136003",passed,,Abigail Adams National Bancorp,2002,both,5362,2049
"Abigail Adams National Bancorp, Inc._Y-6_2002-12-31_English_11136003_2",passed,,Abigail Adams National Bancorp,2002,both,5362,2294
Abington Bancorp Inc._Y-6_2002-12-31_English_11169761,passed,,"Abington, Bancorp, Inc.",2002,both,8582,2705
Abington Bancorp Inc._Y-6_2002-12-31_English_11169761_2,passed,,"Abington, Bancorp, Inc.",2002,both,8582,2661
Absecon Bancorp_Y-6_2002-12-31_English_11102765,passed,,Absecon Bancorp,2002,insiders,2782,1399
Absecon Bancorp_Y-6_2002-12-31_English_11102765_2,passed,,Absecon Bancorp,2002,insiders,2782,1399
Access National Corporation_Y-6_2002-12-31_English_11070653,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Access National Corporation_Y-6_2002-12-31_English_11070653_2,passed,,Access NationalCorporation,2002,both,2998,1928
"Adair Insurance Agency, Inc._Y-6_2002-12-31_English_11052120",passed,,"Adair Insurance Agency, Inc.",2002,both,2332,1035
"Adair Insurance Agency, Inc._Y-6_2002-12-31_English_11052120_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Adams Bancshares, Inc._Y-6_2002-12-31_English_11027806",passed,,"Adams Bancshares, Inc.",2002,both,2936,1908
"Adams Bancshares, Inc._Y-6_2002-12-31_English_11027806_2",passed,,"Adams Bancshares, Inc.",2002,both,3089,1921
"Adirondack Bancorp, Inc._Y-6_2002-12-31_English_11137720",passed,,ADIRONDACK BANCORP,2002,both,2943,2539
"Adirondack Bancorp, Inc._Y-6_2002-12-31_English_11137720_2",passed,,ADIRONDACK BANCORP,2002,both,2960,2460
"Admiral Family Banks, Inc._Y-6_2002-12-31_English_11080198",passed,,"ADMIRAL FAMILY BANKS, INC.",2002,both,3323,797
"Admiral Family Banks, Inc._Y-6_2002-12-31_English_11080198_2",passed,,"ADMIRAL FAMILY BANKS, INC.",2002,both,3440,790
"Adrian Bancshares, Inc._Y-6_2002-12-31_English_11148069",passed,,"Adrian Bancshares, Inc.",2002,both,4883,1744
"Adrian Bancshares, Inc._Y-6_2002-12-31_English_11148069_2",passed,,"Adrian Bancshares, Inc.",2002,both,4803,1758
Adrian Building Corporation_Y-6_2002-12-31_English_11027850,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Adrian Building Corporation_Y-6_2002-12-31_English_11027850_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Advance Bancorp, Inc._Y-6_2002-12-31_English_11045541",passed,,Aovance Bancorp. Inc,2002,both,3519,2152
"Advance Bancorp, Inc._Y-6_2002-12-31_English_11045541_2",passed,,Aovance Bancorp. Inc,2002,both,3516,1597
"Advantage Bancorp, Inc._Y-6_2002-06-30_English_11152948",passed,,"Advantage Bancorp, Inc.",2002,both,18329,873
"Advantage Bancorp, Inc._Y-6_2002-06-30_English_11152948_2",passed,,"Advantage Bancorp, Inc.",2002,both,19152,899
Alabama National BanCorporation_Y-6_2002-12-31_English_11112683,passed,,ALABAMA NATIONAL BANCOBROBATION,2002,both,19298,2652
Alabama National BanCorporation_Y-6_2002-12-31_English_11112683_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alamerica BancCorp, Inc._Y-6_2002-12-31_English_11088710",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alamerica BancCorp, Inc._Y-6_2002-12-31_English_11088710_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Alamo Corporation of Texas_Y-6_2002-12-31_English_11078540,passed,,Alamo Corporation of Texas,2002,both,6248,3220
Alamo Corporation of Texas_Y-6_2002-12-31_English_11078540_2,passed,,Alamo Corporation of Texas,2002,both,6225,3332
"Alamosa Bancorporation, Ltd._Y-6_2002-12-31_English_11123529",passed,,"Alamosa Bancorporation, Ltd.",2002,both,4210,1313
"Alamosa Bancorporation, Ltd._Y-6_2002-12-31_English_11123529_2",passed,,"Alamosa Bancorporation, Ltd.",2002,both,3791,1300
Albank Corporation_Y-6_2002-12-31_English_11045477,passed,,ALBANK CORPORATION,2002,both,7528,2913
Albank Corporation_Y-6_2002-12-31_English_11045477_2,failed,Invalid \escape: line 144 column 56 (char 6425),,,,,
"Albany Bancorp, Inc._Y-6_2002-12-31_English_11072624",passed,,"Albany Bancorp, Inc.",2002,both,3103,1493
"Albany Bancorp, Inc._Y-6_2002-12-31_English_11072624_2",passed,,"Albany Bancorp, Inc.",2002,both,3106,1468
"Albany Bancshares, Inc._Y-6_2002-12-31_English_11045516",passed,,"ALBANY BANCSHARES, INC.",2002,both,5152,1105
"Albany Bancshares, Inc._Y-6_2002-12-31_English_11045516_2",passed,,"ALBANY BANCSHARES, INC.",2002,both,5152,1105
"Albany Bancshares, Inc._Y-6_2002-12-31_English_11074776",passed,,"ALBANY BANCSHARES, INC.",2002,both,4252,3686
"Albany Bancshares, Inc._Y-6_2002-12-31_English_11074776_2",passed,,"ALBANY BANCSHARES, INC.",2002,both,4238,3718
Albert J. Ortte Family Limited Partnership_Y-6_2002-12-31_English_11090835,passed,,Albert J. Ortte Family Limited Partnership,2002,both,2704,794
Albert J. Ortte Family Limited Partnership_Y-6_2002-12-31_English_11090835_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Albrecht Financial Services, Inc._Y-6_2002-12-31_English_11084376",passed,,"ALBRECHT FINANCIAL SERVICES, INC.",2002,both,3010,1069
"Albrecht Financial Services, Inc._Y-6_2002-12-31_English_11084376_2",passed,,"ALBRECHT FINANCIAL SERVICES, INC.",2002,both,3007,1031
Alerus Financial Corporation_Y-6_2002-12-31_English_11037710,passed,,ALERUS FINANCIAL CORPORATION,2002,both,5029,2394
Alerus Financial Corporation_Y-6_2002-12-31_English_11037710_2,passed,,ALERUS FINANCIAL CORPORATION,2002,both,5029,2400
"Alfalfa County Bancshares, Inc._Y-6_2002-12-31_English_11146674(1)",passed,,"ALFALFA COUNTY BANCSHARES, INC.",2002,both,9848,2248
"Alfalfa County Bancshares, Inc._Y-6_2002-12-31_English_11146674",passed,,"ALFALFA COUNTY BANCSHARES, INC.",2002,both,9870,2257
"Alfalfa County Bancshares, Inc._Y-6_2002-12-31_English_11146674_2(1)",passed,,"ALFALFA COUNTY BANCSHARES, INC.",2002,both,9851,2263
"Alfalfa County Bancshares, Inc._Y-6_2002-12-31_English_11146674_2",passed,,"ALFALFA COUNTY BANCSHARES, INC.",2002,both,9848,2254
"AliKat Investments, Inc._Y-6_2002-12-31_English_11080210",passed,,AliKat Investments Inc,2002,insiders,2728,1302
"AliKat Investments, Inc._Y-6_2002-12-31_English_11080210_2",passed,,ALIKAT INVESTMENTS INC,2002,both,2720,1458
Aliant Financial Corporation_Y-6_2002-12-31_English_11090861,passed,,Aliant Financial Corporation,2002,both,5051,4165
Aliant Financial Corporation_Y-6_2002-12-31_English_11090861_2,passed,,Aliant Financial Corporation,2002,both,5047,4128
"Allegheny Valley Bancorp, Inc._Y-6_2002-12-31_English_11057769",passed,,"Allegheny Valley Bancorp, Inc.",2002,both,3960,2074
"Allegheny Valley Bancorp, Inc._Y-6_2002-12-31_English_11057769_2",passed,,"Allegheny Valley Bancorp, Inc.",2002,both,3958,2132
"Allegiant Bancorp, Inc._Y-6_2002-12-31_English_11171963",passed,,"ALLEGIANT BANCORP, INC.",2002,both,5808,3764
"Allegiant Bancorp, Inc._Y-6_2002-12-31_English_11171963_2",passed,,"ALLEGIANT BANCORP, INC.",2002,both,5797,3701
"Allen Bancshares, Inc._Y-6_2002-12-31_English_11122331",passed,,"Allen Bancshares, Inc.",2002,both,4332,1046
"Allen Bancshares, Inc._Y-6_2002-12-31_English_11122331_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Allfirst Financial, Inc._Y-6_2002-12-31_English_11123225",passed,,Allfirst Financial Inc.,2002,both,5502,3449
"Allfirst Financial, Inc._Y-6_2002-12-31_English_11123225_2",passed,,Allfirst Financial Inc.,2002,both,5502,3451
Alliance Bancorp of New England Inc._Y-6_2002-12-31_English_11169415,passed,,"Alliance Bancorp of New England, Inc.",2002,both,3586,1999
Alliance Bancorp of New England Inc._Y-6_2002-12-31_English_11169415_2,passed,,"Alliance Bancorp of New England, Inc.",2002,both,3586,1995
Alliance Bancorp_Y-6_2002-12-31_English_11061158,passed,,PSB BANCORP,2002,both,4209,1379
Alliance Bancorp_Y-6_2002-12-31_English_11061158_2,passed,,PSB BANCORP,2002,both,4112,1379
"Alliance Bancorporation, Incorporated_Y-6_2002-12-31_English_11026512",passed,,Alliance Bancorporation,2002,both,13665,2091
"Alliance Bancorporation, Incorporated_Y-6_2002-12-31_English_11026512_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Alliance Bancshares California_Y-6_2002-12-31_English_11122685,passed,,ALLIANCE BANGSHARES CAVITORNIA,2002,both,6301,1599
Alliance Bancshares California_Y-6_2002-12-31_English_11122685_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alliance Bancshares, Inc._Y-6_2002-12-31_English_11073695",passed,,"Texas Security First Bancshares, Inc.",2002,both,4144,3163
"Alliance Bancshares, Inc._Y-6_2002-12-31_English_11073695_2",passed,,"Texas Security First Bancshares, Inc.",2002,both,4193,3159
Alliance Bank Shares Corporation_Y-6_2002-12-31_English_11164609,passed,,ALLIANCE BANK SHARES CORPORATION,2002,both,3631,1796
Alliance Bank Shares Corporation_Y-6_2002-12-31_English_11164609_2,passed,,ALLIANCE BANK SHARES CORPORATION,2002,both,3632,1813
Alliance Bankshares Corporation_Y-6_2002-12-31_English_11070645,passed,,Alliance Bankshares Corporation,2002,both,3273,2087
Alliance Bankshares Corporation_Y-6_2002-12-31_English_11070645_2,passed,,Alliance Bankshares Corporation,2002,both,3274,2092
Alliance Financial Corporation_Y-6_2002-12-31_English_11084632,passed,,ALLIANCE FINANCIAL CORPORATION,2002,insiders,1740,195
Alliance Financial Corporation_Y-6_2002-12-31_English_11084632_2,passed,,ALLIANCE FINANCIAL CORPORATION,2002,none,1740,70
Alliance Financial Corporation_Y-6_2002-12-31_English_11137653,passed,,Alliance Financial Corp.,2002,insiders,4967,2620
Alliance Financial Corporation_Y-6_2002-12-31_English_11137653_2,passed,,Alliance Financial Corp.,2002,insiders,4967,2668
"Alliance Financial Services, Inc._Y-6_2002-12-31_English_11030341",passed,,"FARMERS & MERCHANTS FINANCIAL SERVICES, INC.",2002,both,3542,2384
"Alliance Financial Services, Inc._Y-6_2002-12-31_English_11030341_2",passed,,"FARMERS & MERCHANTS FINANCIAL SERVICES, INC.",2002,both,3542,2612
Alliance MHC_Y-6_2002-12-31_English_11132778(1),passed,,"Greater Delaware Valley Holdings, A Mutual Company",2002,both,3950,1537
Alliance MHC_Y-6_2002-12-31_English_11132778,passed,,"Greater Delaware Valley Holdings, A Mutual Company",2002,both,3882,1532
Alliance MHC_Y-6_2002-12-31_English_11132778_2(1),passed,,"Greater Delaware Valley Holdings, A Mutual Company",2002,both,3887,1518
Alliance MHC_Y-6_2002-12-31_English_11132778_2,passed,,"Greater Delaware Valley Holdings, A Mutual Company",2002,both,3882,1515
Alpena Banking Corporation_Y-6_2002-12-31_English_11073878,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Alpena Banking Corporation_Y-6_2002-12-31_English_11073878_2,passed,,ALPENA BANKING CORPORATION,2002,both,13387,1819
"Alpha Banco, Inc._Y-6_2002-12-31_English_11058281",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alpha Banco, Inc._Y-6_2002-12-31_English_11058281_2",passed,,"ALPHA BANCO, INC.",2002,both,4026,1386
"Alpine Bancorporation, Inc._Y-6_2002-12-31_English_11045510",passed,,"LANDMARK FINANCIAL GROUP, INC.",2002,both,4848,2002
"Alpine Bancorporation, Inc._Y-6_2002-12-31_English_11045510_2",passed,,"LANDMARK FINANCIAL GROUP, INC.",2002,both,4848,2003
"Alta Vista Bancshares, Inc._Y-6_2002-12-31_English_11153019(1)",passed,,"ALTA VISTA BANCSHARES, INC.",2002,both,5814,827
"Alta Vista Bancshares, Inc._Y-6_2002-12-31_English_11153019",passed,,"Alta Vista Bancshares, Inc.",2002,both,18242,827
"Alta Vista Bancshares, Inc._Y-6_2002-12-31_English_11153019_2(1)",passed,,"ALTA VISTA BANCSHARES, INC.",2002,both,5814,832
"Alta Vista Bancshares, Inc._Y-6_2002-12-31_English_11153019_2",passed,,"ALTA VISTA BANCSHARES, INC.",2002,both,5447,807
Altabancorp_Y-6_2002-12-31_English_11128932,passed,,People's Utah Bancorp,2002,insiders,2921,1305
Altabancorp_Y-6_2002-12-31_English_11128932_2,passed,,People's Utah Bancorp,2002,insiders,2921,1255
"Altamaha Bancshares, Inc._Y-6_2002-12-31_English_11092681",passed,,"Aitamaha Bancshares, Inc.",2002,none,1813,74
"Altamaha Bancshares, Inc._Y-6_2002-12-31_English_11092681_2",passed,,"Aitamaha Bancshares, Inc.",2002,none,1814,74
Alton Bancorporation_Y-6_2002-12-31_English_11048848(1),passed,,ALTON BANCORPORATION,2002,both,6654,727
Alton Bancorporation_Y-6_2002-12-31_English_11048848,passed,,ALTON BANCORPORATION,2002,both,7068,727
Alton Bancorporation_Y-6_2002-12-31_English_11048848_2(1),passed,,ALTON BANCORPORATION,2002,both,7068,727
