file,status,error,bank_name,year,presence,tokens,out_tokens
"AliKat Investments, Inc._Y-6_2000-12-31_English_11293417_2",passed,,Al. Kat Investment Inc.,2000,both,2582,1531
"Allegiant Bancorp, Inc._Y-6_2000-12-31_English_11359764_1(1)",passed,,"Allegiant Bancorp, Inc.",2000,both,32359,2971
"Allegiant Bancorp, Inc._Y-6_2000-12-31_English_11359764_1",passed,,"Allegiant Bancorp, Inc.",2000,insiders,9466,2262
"Allegiant Bancorp, Inc._Y-6_2000-12-31_English_11359764_2",passed,,"Allegiant Bancorp, Inc.",2000,both,32351,2973
"Allegiant Bancorp, Inc._Y-6_2000-12-31_English_11359764_4",passed,,"Allegiant Bancorp, Inc.",2000,insiders,9461,775
"Allen Bancshares, Inc._Y-6_2000-12-31_English_11303692",passed,,"ALLEN BANCSHARES, INC.",2000,both,17961,717
"Allen Bancshares, Inc._Y-6_2000-12-31_English_11303692_2",passed,,"ALLEN BANCSHARES, INC.",2000,both,16033,712
"Allendale Bancorp, Inc._Y-6_2000-12-31_English_11359772",passed,,"Allendale Bancorp, Inc.",2000,both,15145,1736
"Allendale Bancorp, Inc._Y-6_2000-12-31_English_11359772_2",passed,,"Allendale Bancorp, Inc.",2000,both,15145,1623
"Allfirst Financial, Inc._Y-6_2000-12-31_English_11290300",passed,,Al1first Financial Inc.,2000,both,16569,4557
"Allfirst Financial, Inc._Y-6_2000-12-31_English_11290300_2",passed,,Al1first Financial Inc.,2000,both,11026,4550
Alliance Bancorp of New England Inc._Y-6_2000-12-31_English_11360755,passed,,"Alliance Bancorp of New England, Inc.",2000,both,3931,1895
Alliance Bancorp of New England Inc._Y-6_2000-12-31_English_11360755_2,passed,,"Alliance Bancorp of New England, Inc.",2000,both,3931,1890
"Alliance Bancorp, Inc. of Pennsylvania_Y-6_2000-12-31_English_11292461",passed,,Greater Delaware Valley Holdings,2000,both,3461,1662
"Alliance Bancorp, Inc. of Pennsylvania_Y-6_2000-12-31_English_11292461_2",passed,,"Greater Delaware Valley Holdings,",2000,both,3461,1672
Alliance Bancorp_Y-6_2000-12-31_English_11332660,passed,,PSB BANCORP,2000,both,3351,1380
Alliance Bancorp_Y-6_2000-12-31_English_11332660_2,passed,,PSB BANCORP,2000,both,3351,1395
"Alliance Bancorporation, Incorporated_Y-6_2000-12-31_English_11359742",passed,,ALLIANCE BANCORPORATION,2000,both,25467,2145
"Alliance Bancorporation, Incorporated_Y-6_2000-12-31_English_11359742_2",passed,,ALLIANCE BANCORPORATION,2000,both,25401,2075
"Alliance Bancshares, Inc._Y-6_2000-12-31_English_11293210",passed,,"Texas Security First Bancshares, Inc.",2000,both,4654,3162
"Alliance Bancshares, Inc._Y-6_2000-12-31_English_11293210_2",passed,,"Texas Security First Bancshares, Inc.",2000,both,4646,3212
"Alliance Bancshares, Incorporated_Y-6_2000-12-31_English_11294911",passed,,"ALLIANCE BANCSHARES, INC.",2000,both,2928,1781
"Alliance Bancshares, Incorporated_Y-6_2000-12-31_English_11294911_2",passed,,"ALLIANCE BANCSHARES, INC.",2000,both,2928,1763
Alliance Financial Corporation_Y-6_2000-06-30_English_11295861,passed,,Alliance Financial Corporation,2000,both,3108,1571
Alliance Financial Corporation_Y-6_2000-06-30_English_11295861_2,passed,,Alliance Financial Corporation,2000,both,3108,1527
"Alliance Financial Services, Inc._Y-6_2000-12-29_English_11311115",passed,,FARMERS & MERCHANTS FINANCAL SERVICES,2000,both,3464,2215
"Alliance Financial Services, Inc._Y-6_2000-12-29_English_11311115_2",passed,,FARMERS & MERCHANTS FNCL SVC,2000,both,3464,2400
"Alpha Banco, Inc._Y-6_2000-12-31_English_11330898",passed,,"ALPHA BANCO, INC.",2000,both,12982,1695
"Alpha Banco, Inc._Y-6_2000-12-31_English_11330898_2",passed,,"ALPHA BANCO, INC.",2000,both,3978,1692
"Alpha Financial Group, Inc._Y-6_2000-12-31_English_11329829",passed,,"Alpha Financial Group, Inc.",2000,both,2800,1584
"Alpha Financial Group, Inc._Y-6_2000-12-31_English_11329829_2",passed,,"ALPHA FINANCIAL GROUP, INC.",2000,both,2725,1638
"Alpine Bancorporation, Inc._Y-6_2000-12-31_English_11334555",passed,,"LANDMARK FINANCIAL GROUP, INC.",2000,both,3996,1790
"Alpine Bancorporation, Inc._Y-6_2000-12-31_English_11334555_2",passed,,"LANDMARK FINANCIAL GROUP, INC.",2000,both,4167,1849
Alpine Banks of Colorado_Y-6_2000-12-31_English_11294953,passed,,Alpine Banks of Colorado,2000,both,6099,3863
Alpine Banks of Colorado_Y-6_2000-12-31_English_11294953_2,passed,,Alpine Banks of Colorado,2000,both,5915,4429
"Alta Vista Bancshares, Inc._Y-6_2000-12-31_English_11329406",passed,,"ALTA VISTA BANCSHARES, INC.",2000,both,5663,817
"Alta Vista Bancshares, Inc._Y-6_2000-12-31_English_11329406_2",passed,,"ALTA VISTA BANCSHARES, INC.",2000,both,5657,812
Altabancorp_Y-6_2000-12-31_English_11333281,passed,,People's Utah Bancorp,2000,both,4349,3446
Altabancorp_Y-6_2000-12-31_English_11333281_2,passed,,People's Utah Bancorp,2000,both,4038,3407
"Altamaha Bancshares, Inc._Y-6_2000-12-31_English_11300136",passed,,"ALTAMAHA BANCSHARES, INC.",2000,both,2484,1482
"Altamaha Bancshares, Inc._Y-6_2000-12-31_English_11300136_2",passed,,"ALTAMAHA BANCSHARES, INC.",2000,both,2532,1490
Alton Bancorporation_Y-6_2000-12-31_English_11332705,passed,,ALTON BANCORPORATION,2000,insiders,4380,453
Alton Bancorporation_Y-6_2000-12-31_English_11332705_2,passed,,ALTON BANCORPORATION,2000,insiders,4380,2820
"Altrust Financial Services, Inc._Y-6_2000-12-31_English_11300140",passed,,Altrust Financial Services Inc,2000,both,3727,2310
"Altrust Financial Services, Inc._Y-6_2000-12-31_English_11300140_2",passed,,Altrust Financial Services Inc,2000,both,3727,2328
Am Tru Inc._Y-6_2000-12-31_English_11330849,passed,,"AM TRU, INC.",2000,both,4351,2774
Am Tru Inc._Y-6_2000-12-31_English_11330849_2,passed,,"AM TRU, INC.",2000,both,4360,2322
"AmBank Holdings, Inc._Y-6_2000-12-31_English_11332657",passed,,"AMBANK HOLDINGS, INC",2000,both,5711,2726
"AmBank Holdings, Inc._Y-6_2000-12-31_English_11332657_2",passed,,"AMBANK HOLDINGS, INC",2000,both,5717,2734
"AmFirst Financial Services, Inc._Y-6_2000-12-31_English_11303696",passed,,"AMFIRST FINANCIAL SERVICES, INC.",2000,both,7995,1031
"AmFirst Financial Services, Inc._Y-6_2000-12-31_English_11303696_2",passed,,"AMFIRST FINANCIAL SERVICES, INC.",2000,both,7993,1078
"Amador Bancshares, Inc._Y-6_2000-12-31_English_11288397",passed,,"Amador Bancshares, Inc.",2000,securities,2753,687
"Amador Bancshares, Inc._Y-6_2000-12-31_English_11288397_2",passed,,"Amador Bancshares, Inc.",2000,securities,2753,694
Amalgamated Investments Company_Y-6_2000-12-31_English_11332616,failed,Invalid \escape: line 60 column 52 (char 1693),,,,,
Amalgamated Investments Company_Y-6_2000-12-31_English_11332616_2,failed,Invalid \escape: line 60 column 52 (char 1693),,,,,
"Amarillo National Bancorp, Inc._Y-6_2000-12-31_English_11288398",passed,,"Amarillo National Bancorp, Inc.",2000,insiders,5225,3819
"Amarillo National Bancorp, Inc._Y-6_2000-12-31_English_11288398_2",passed,,"Amarillo National Bancorp, Inc.",2000,both,5225,3114
"Amarillo Western Bancshares, Inc._Y-6_2000-12-31_English_11288399",passed,,AMARILLO WESTERN RANCASHRAEES,2000,both,3640,2059
"Amarillo Western Bancshares, Inc._Y-6_2000-12-31_English_11288399_2",passed,,"Amarillo Western Bancshares, Inc.",2000,both,3231,2059
"Ambanc Financial Services, Inc._Y-6_2000-12-31_English_11334634",passed,,"Ambanc Financial Services, Inc.",2000,insiders,2844,1121
"Ambanc Financial Services, Inc._Y-6_2000-12-31_English_11334634_2",passed,,"AMBANC FINANCIAL SERVICES, INC.",2000,insiders,2899,1121
"Ambank Company, Inc._Y-6_2000-12-31_English_11332642",passed,,"AMBANK COMPANY, INC.",2000,both,3834,825
"Ambank Company, Inc._Y-6_2000-12-31_English_11332642_2",passed,,"AMBANK COMPANY, INC.",2000,both,3830,843
"Amboy Bancorp, Inc._Y-6_2000-12-31_English_11294895",passed,,"AMBOY BANCORP, INC.",2000,both,6005,2150
"Amboy Bancorp, Inc._Y-6_2000-12-31_English_11294895_2",passed,,"AMBOY BANCORP, INC.",2000,both,6011,2248
"Amcorp Financial, Inc._Y-6_2000-12-31_English_11303693",passed,,"AMCORP FINANCIAL, INC.",2000,both,7097,2283
"Amcorp Financial, Inc._Y-6_2000-12-31_English_11303693_2",passed,,"AMCORP FINANCIAL, INC.",2000,both,7099,2278
Amegy Corporation_Y-6_2000-12-31_English_11335912,passed,,"Southwest Bancorporation of Texas, Inc.",2000,both,14667,569
Amegy Corporation_Y-6_2000-12-31_English_11335912_2,passed,,"Southwest Bancorporation of Texas, Inc.",2000,both,14667,569
Amerant Bancorp Inc._Y-6_2000-12-31_English_11303593,passed,,COMMERCEBANK HOLDING COPORATION,2000,insiders,3597,1836
Amerant Bancorp Inc._Y-6_2000-12-31_English_11303593_2,passed,,COMMERCEBANK HOLDING COPORATION,2000,insiders,3597,1903
Ameri-National Corporation_Y-6_2000-12-31_English_11293590,passed,,AMERL-NATIONAL CORPORATION,2000,both,2757,1156
Ameri-National Corporation_Y-6_2000-12-31_English_11293590_2,passed,,AMERL-NATIONAL CORPORATION,2000,both,2757,1158
"AmeriBancShares, Inc._Y-6_2000-12-31_English_11288400",passed,,"AmeriBancShares, Inc.",2000,both,7635,3159
"AmeriBancShares, Inc._Y-6_2000-12-31_English_11288400_2",passed,,"AmeriBancShares, Inc.",2000,both,7565,3151
"AmeriGroup, Inc._Y-6_2000-12-31_English_11303690",passed,,"AMERIGROUP, INC.",2000,both,3399,1110
"AmeriGroup, Inc._Y-6_2000-12-31_English_11303690_2",passed,,"AMERIGROUP, INC.",2000,both,3466,1129
Ameribanc Holdings_Y-6_2000-12-31_English_11329401,passed,,AMERIBANC HOLDINGS,2000,both,8354,1569
Ameribanc Holdings_Y-6_2000-12-31_English_11329401_2,passed,,AMERIBANC HOLDINGS,2000,both,8354,1569
American Banc Corporation_Y-6_2000-12-31_English_11303688,passed,,AMERICAN BANC CORPORATION,2000,both,3667,1777
American Banc Corporation_Y-6_2000-12-31_English_11303688_2,passed,,AMERICAN BANC CORPORATION,2000,both,3749,1812
"American Bancorp, Inc._Y-6_2000-12-31_English_11300141",passed,,"AMERICAN BANCORP, INC.",2000,both,2596,1125
"American Bancorp, Inc._Y-6_2000-12-31_English_11300141_2",passed,,"AMERICAN BANCORP, INC.",2000,both,2662,1124
"American Bancorporation, Inc._Y-6_2000-12-31_English_11312104",passed,,"AMERICAN BANCORPORATION, INC.",2000,both,14320,2639
"American Bancorporation, Inc._Y-6_2000-12-31_English_11312104_2",passed,,"AMERICAN BANCORPORATION, INC.",2000,both,13296,2487
American Bancorporation_Y-6_2000-12-31_English_11309508,passed,,"Dakota Bancshares, Inc.",2000,both,5894,1817
American Bancorporation_Y-6_2000-12-31_English_11309508_2,passed,,"Dakota Bancshares, Inc.",2000,both,5854,1811
"American Bancshares, Inc._Y-6_2000-12-31_English_11303694",passed,,"AMERICAN BANCSHARES, INC.",2000,both,7141,1421
"American Bancshares, Inc._Y-6_2000-12-31_English_11303694_2",passed,,"AMERICAN BANCSHARES, INC.",2000,both,7077,1418
American Bank Holding Corporation_Y-6_2000-12-31_English_11293346,passed,,American Bank Holding Corporation,2000,both,5445,2772
American Bank Holding Corporation_Y-6_2000-12-31_English_11293346_2,passed,,American Bank Holding Corporation,2000,both,5445,3187
