file,status,error,bank_name,year,presence,tokens,out_tokens
Absecon Bancorp_Y-6_2005-12-31_English_10386203,passed,,Absecan Bancorp,2005,insiders,2939,1393
Absecon Bancorp_Y-6_2005-12-31_English_10386203_2,passed,,Absecon Bancorp,2005,insiders,2902,1374
"Access Bancshares, Inc._Y-6_2005-12-31_English_10099665",passed,,"L&M BANGSHARES, INC.",2005,both,3714,621
"Access Bancshares, Inc._Y-6_2005-12-31_English_10099665_2",passed,,"L&M BANGSHARES, INC.",2005,both,3714,528
Access National Corporation_Y-6_2005-12-31_English_10198926,passed,,Access National Corporation,2005,both,3934,2268
Access National Corporation_Y-6_2005-12-31_English_10198926_2,passed,,Access National Corporation,2005,both,3914,2261
"Acme Holding Company, Inc._Y-6_2005-12-31_English_10061936",failed,Invalid \escape: line 24 column 46 (char 582),,,,,
"Acme Holding Company, Inc._Y-6_2005-12-31_English_10061936_2",passed,,"ACME HOLDING COMPANY, INC EMPLOYEE STOCK OWNERSHIP PLAN",2005,both,3200,1189
"Adair Insurance Agency, Inc._Y-6_2005-12-31_English_10169707",passed,,"Adair Insurance Agency, Inc.",2005,both,2505,1151
"Adair Insurance Agency, Inc._Y-6_2005-12-31_English_10169707_2",failed,Invalid \escape: line 42 column 79 (char 896),,,,,
"Adbanc, Inc._Y-6_2005-12-31_English_10021892",passed,,"ADBANC, INC.",2005,both,3998,1197
"Adbanc, Inc._Y-6_2005-12-31_English_10021892_2",passed,,"ADBANC, INC.",2005,both,3998,1252
"Adirondack Bancorp, Inc._Y-6_2005-12-31_English_10065444",passed,,"Adirondack Bancorp, Inc.",2005,both,3213,2602
"Adirondack Bancorp, Inc._Y-6_2005-12-31_English_10065444_2",passed,,"Adirondack Bancorp, Inc.",2005,both,3213,2602
"Admiral Family Banks, Inc._Y-6_2005-12-31_English_10169711",passed,,"Admiral Family Banks, Inc.",2005,both,3082,976
"Admiral Family Banks, Inc._Y-6_2005-12-31_English_10169711_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Adrian Building Corporation_Y-6_2005-12-31_English_10074377,passed,,Adrian Building Corporation,2005,both,3040,718
Adrian Building Corporation_Y-6_2005-12-31_English_10074377_2,passed,,Adrian Building Corporation,2005,both,3038,728
"Advantage Bancorp, Inc._Y-6_2005-06-30_English_10046241",passed,,"ADVANTAGE BANCORP, INC.",2005,both,7610,905
"Advantage Bancorp, Inc._Y-6_2005-06-30_English_10046241_2",passed,,"ADVANTAGE BANCORP, INC.",2005,both,7433,1016
"Advantage Community Bancshares, Inc._Y-6_2005-12-31_English_10169714",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Advantage Community Bancshares, Inc._Y-6_2005-12-31_English_10169714_2",passed,,BANK OF CHICAGO,2005,none,19125,78
"Affinity Bank Holdings, Inc._Y-6_2005-12-31_English_10334846",passed,,"Affinity Bank Holdings, Inc.",2005,both,3259,931
"Affinity Bank Holdings, Inc._Y-6_2005-12-31_English_10334846_2",passed,,"Affinity Bank Holdings, Inc.",2005,both,3259,931
Alabama National BanCorporation_Y-6_2005-12-31_English_10425448,passed,,ALABAMA NATIONAL BANCORPORATION,2005,both,33638,2446
Alabama National BanCorporation_Y-6_2005-12-31_English_10425448_2,passed,,ALABAMA NATIONAL BANCORPORATION,2005,both,26128,2697
"Alamerica BancCorp, Inc._Y-6_2005-12-31_English_10387220",passed,,"Alamerica Banc Corp, Inc.",2005,both,3661,1869
"Alamerica BancCorp, Inc._Y-6_2005-12-31_English_10387220_2",passed,,"Alamerica Banc Corp, Inc.",2005,both,3686,1837
"Alamosa Bancorporation, Ltd._Y-6_2005-12-31_English_10051080",passed,,"ALAMOSA BANCORPORATION, LTD.",2005,both,3843,1605
"Alamosa Bancorporation, Ltd._Y-6_2005-12-31_English_10051080_2",passed,,"ALAMOSA BANCORPORATION, LTD.",2005,both,4090,1581
Alapaha Holding Company_Y-6_2005-12-31_English_10399341,passed,,ALAPAHA HOLDING COMPANY,2005,both,2505,1793
Alapaha Holding Company_Y-6_2005-12-31_English_10399341_2,passed,,Alapaha Holding Company,2005,both,2947,1795
Alarion Financial Services Inc._Y-6_2005-12-31_English_10398400,passed,,ACARLON FINANCIAL SERVICES INC.,2005,both,3321,2203
Alarion Financial Services Inc._Y-6_2005-12-31_English_10398400_2,passed,,ACARLON FINANCIAL SERVICES INC.,2005,both,3470,2161
Albank Corporation_Y-6_2005-12-31_English_10170726,passed,,Albank Corporation,2005,both,18705,3286
Albank Corporation_Y-6_2005-12-31_English_10170726_2,passed,,Albank Corporation,2005,both,18684,3187
"Albany Bancorp, Inc._Y-6_2005-12-31_English_10086885(1)",passed,,"Albany Bancorp, Inc.",2005,both,3280,1790
"Albany Bancorp, Inc._Y-6_2005-12-31_English_10086885",passed,,"Albany Bancorp, Inc.",2005,both,3140,1776
"Albany Bancorp, Inc._Y-6_2005-12-31_English_10086885_2(1)",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Albany Bancorp, Inc._Y-6_2005-12-31_English_10086885_2",passed,,"Albany Bancorp, Inc.",2005,both,3300,1790
"Albany Bancshares, Inc._Y-6_2005-12-31_English_10011252",passed,,"ALBANY BANCSHARES, INC.",2005,both,4745,3280
"Albany Bancshares, Inc._Y-6_2005-12-31_English_10011252_2",passed,,"ALBANY BANCSHARES, INC.",2005,both,4745,3308
"Albrecht Financial Services, Inc._Y-6_2005-12-31_English_10170728",passed,,"Albrecht Financial Services, Inc.",2005,both,8297,1326
"Albrecht Financial Services, Inc._Y-6_2005-12-31_English_10170728_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alden Bancshares, Inc._Y-6_2005-12-31_English_10024555",passed,,"ALDEN BANCSHARES, INC.",2005,both,7318,1444
"Alden Bancshares, Inc._Y-6_2005-12-31_English_10024555_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"AliKat Investments, Inc._Y-6_2005-12-31_English_10170731",passed,,AliKat Investments inc,2005,both,3063,1462
"AliKat Investments, Inc._Y-6_2005-12-31_English_10170731_2",passed,,AliKat Investments Inc,2005,both,3061,1457
"AllNations Bancorporation, Inc._Y-6_2005-12-31_English_10070473",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"AllNations Bancorporation, Inc._Y-6_2005-12-31_English_10070473_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Allegheny Bancshares, Inc._Y-6_2005-12-31_English_10327794",passed,,"ALLEGHENY BANCSHARES, INC.",2005,both,3155,1688
"Allegheny Bancshares, Inc._Y-6_2005-12-31_English_10327794_2",passed,,"ALLEGHENY BANCSHARES, INC.",2005,both,3161,1699
"Allendale Bancorp, Inc._Y-6_2005-12-31_English_10086861",passed,,"Allendale Bancorp, Inc.",2005,both,4725,1910
"Allendale Bancorp, Inc._Y-6_2005-12-31_English_10086861_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Alliance Bancorp_Y-6_2005-12-31_English_10170736,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Alliance Bancorp_Y-6_2005-12-31_English_10170736_2,passed,,Alliance Bancorp,2005,both,20662,3294
Alliance Bancshares California_Y-6_2005-12-31_English_10334582,passed,,Alliance Bancshores California,2005,both,3501,1899
Alliance Bancshares California_Y-6_2005-12-31_English_10334582_2,passed,,Alliance Bancshores California,2005,both,3447,1915
"Alliance Bancshares, Inc._Y-6_2005-12-31_English_10022109",passed,,"Alliance Bancshares, Inc.",2005,both,5221,2973
"Alliance Bancshares, Inc._Y-6_2005-12-31_English_10022109_2",passed,,"Alliance Bancshares, Inc.",2005,both,5217,3010
"Alliance Bancshares, Inc._Y-6_2005-12-31_English_10088492",passed,,"Alliance Banchsares, Inc.",2005,both,5339,2488
"Alliance Bancshares, Inc._Y-6_2005-12-31_English_10088492_2",passed,,"Alliance Banchsares, Inc.",2005,both,5368,2471
Alliance Bank Shares Corporation_Y-6_2005-12-31_English_10067921,passed,,Alliance Bank Shares Corporation,2005,both,4221,1679
Alliance Bank Shares Corporation_Y-6_2005-12-31_English_10067921_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Alliance Bankshares Corporation_Y-6_2005-12-31_English_10198935,passed,,Alliance Bankshares Corporation,2005,both,3574,2404
Alliance Bankshares Corporation_Y-6_2005-12-31_English_10198935_2,passed,,Alliance Bankshares Corporation,2005,both,3574,2400
Alliance Financial Corporation_Y-6_2005-12-31_English_10041409,passed,,ALLIANCE FINANCIAL CORPORATION,2005,both,76750,2468
Alliance Financial Corporation_Y-6_2005-12-31_English_10041409_2,passed,,ALLIANCE FINANCIAL CORPORATION,2005,both,76832,2498
"Alliance Financial Services, Inc._Y-6_2005-12-31_English_10061295",passed,,Alliance Financial Services,2005,both,2395,1199
"Alliance Financial Services, Inc._Y-6_2005-12-31_English_10061295_2",passed,,Alliance Financial Services,2005,both,2411,1199
Alliance MHC_Y-6_2005-12-31_English_10388328,passed,,"Greater Delaware Valley Holdings, A Mutual Company",2005,both,3559,1744
Alliance MHC_Y-6_2005-12-31_English_10388328_2,passed,,"Greater Delaware Valley Holdings, A Mutual Company",2005,both,3559,1744
"Allied First Bancorp, Inc._Y-6_2005-06-30_English_10170748",passed,,"Allied First Bancorp, Inc.",2005,both,25535,1584
"Allied First Bancorp, Inc._Y-6_2005-06-30_English_10170748_2",passed,,"Allied First Bancorp, Inc.",2005,both,25875,5507
Alpena Banking Corporation_Y-6_2005-12-31_English_10170749,passed,,ALPENA BANKING CORPORATION,2005,both,4819,3578
Alpena Banking Corporation_Y-6_2005-12-31_English_10170749_2,passed,,ALPENA BANKING CORPORATION,2005,both,4819,3339
"Alpha Banco, Inc._Y-6_2005-12-31_English_10170756",passed,,"ALPHA BANCO, INC.",2005,both,15949,1344
"Alpha Banco, Inc._Y-6_2005-12-31_English_10170756_2",passed,,"ALPHA BANCO, INC.",2005,both,18719,1368
"Alpine Bancorporation, Inc._Y-6_2005-12-31_English_10170801",failed,"Expecting ',' delimiter: line 899 column 6 (char 19145)",,,,,
"Alpine Bancorporation, Inc._Y-6_2005-12-31_English_10170801_2",passed,,"Alpine Bancorporation, Inc.",2005,both,4243,2259
"Alta Vista Bancshares, Inc._Y-6_2005-12-31_English_10047914",passed,,"ALTA VISTA BANCSHARES, INC.",2005,both,5385,814
"Alta Vista Bancshares, Inc._Y-6_2005-12-31_English_10047914_2",passed,,"Alta Vista Bancshares, Inc.",2005,both,5088,812
Altabancorp_Y-6_2005-12-31_English_10334912,passed,,People's Utah Bancorp,2005,both,3768,2426
Altabancorp_Y-6_2005-12-31_English_10334912_2,passed,,People's Utah Bancorp,2005,both,3768,2424
"Altamaha Bancshares, Inc._Y-6_2005-12-31_English_10237033",passed,,"Altamaha Bancshares, Inc.",2005,both,6069,1418
"Altamaha Bancshares, Inc._Y-6_2005-12-31_English_10237033_2",passed,,"Altamaha Bancshares, Inc.",2005,both,6069,1391
Alton Bancorporation_Y-6_2005-12-31_English_10170762,passed,,Alton Bancorporation,2005,both,12258,745
Alton Bancorporation_Y-6_2005-12-31_English_10170762_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alton Bancshares, Inc._Y-6_2005-12-31_English_10089784",passed,,"ALTON BANCSHARES, INC",2005,both,3402,893
"Alton Bancshares, Inc._Y-6_2005-12-31_English_10089784_2",passed,,"ALTON BANCSHARES, INC",2005,both,3424,937
"Altrust Financial Services, Inc._Y-6_2005-12-31_English_10150940",passed,,"AsRUST FINANCIAL SERVICES, JOC.",2005,both,4722,2555
"Altrust Financial Services, Inc._Y-6_2005-12-31_English_10150940_2",passed,,"AsRUST FINANCIAL SERVICES, JOC.",2005,both,4723,2413
Am Tru Inc._Y-6_2005-12-31_English_10170766,passed,,"AM TRU, INC.",2005,both,5410,1531
Am Tru Inc._Y-6_2005-12-31_English_10170766_2,passed,,"AM TRU, INC.",2005,both,5357,1510
"AmBank Holdings, Inc._Y-6_2005-12-31_English_10170774",passed,,"AmBank Holdings, Inc.",2005,both,24976,2265
"AmBank Holdings, Inc._Y-6_2005-12-31_English_10170774_2",failed,Invalid \escape: line 60 column 56 (char 1334),,,,,
"AmFirst Financial Services, Inc._Y-6_2005-12-31_English_10051105",passed,,"AmFirst Financial Services, Inc.",2005,both,7010,1018
"AmFirst Financial Services, Inc._Y-6_2005-12-31_English_10051105_2",passed,,"AmFirst Financial Services, Inc.",2005,both,7029,1009
"Amador Bancshares, Inc._Y-6_2005-12-31_English_10010267",passed,,"Amador Bancshares, Inc.",2005,both,2495,1343
"Amador Bancshares, Inc._Y-6_2005-12-31_English_10010267_2",passed,,"Amador Bancshares, Inc.",2005,securities,2495,1216
"Amarillo National Bancorp, Inc._Y-6_2005-12-31_English_10010945",passed,,"Amarillo National Bancorp, Inc.",2005,both,4806,2082
"Amarillo National Bancorp, Inc._Y-6_2005-12-31_English_10010945_2",passed,,"Amarillo National Bancorp, Inc.",2005,both,4806,2087
"Ambanc Financial Services, Inc._Y-6_2005-12-31_English_7961814_1",passed,,The American National Bank of BD ESOL,2005,insiders,2817,1012
"Ambanc Financial Services, Inc._Y-6_2005-12-31_English_7961814_2",passed,,The American National Bank of BD ESOL,2005,insiders,2820,1030
"Ambanc Holding Company, Inc._Y-6_2005-12-31_English_10094695",passed,,"AMERIC HOURS COMPANY, INC",2005,both,4475,2325
"Ambanc Holding Company, Inc._Y-6_2005-12-31_English_10094695_2",passed,,"AMERIC HOURS COMPANY, INC",2005,both,4396,2231
"Amboy Bancorp, Inc._Y-6_2005-12-31_English_10170778",passed,,"AMBOY BANCORP, INC.",2005,both,3085,1934
"Amboy Bancorp, Inc._Y-6_2005-12-31_English_10170778_2",passed,,"AMBOY BANCORP, INC.",2005,both,3091,1946
Amboy Bancorporation_Y-6_2005-12-31_English_10065466,passed,,AMBOY BANCORPORATION,2005,both,7022,2329
Amboy Bancorporation_Y-6_2005-12-31_English_10065466_2,passed,,AMBOY BANCORPORATION,2005,both,7025,2781
Amerant Bancorp Inc._Y-6_2005-12-31_English_10150971,passed,,COMMERCEBANK HOLDING CORPORATION,2005,both,30587,2865
Amerant Bancorp Inc._Y-6_2005-12-31_English_10150971_2,passed,,COMMERCEBANK HOLDING CORPORATION,2005,both,23416,2607
Ameri-National Corporation_Y-6_2005-12-31_English_10435986,passed,,AMERI-NATIONAL CORPORATION,2005,securities,15099,312
Ameri-National Corporation_Y-6_2005-12-31_English_10435986_2,passed,,AMERI-NATIONAL CORPORATION,2005,securities,15104,312
"AmeriBancShares, Inc._Y-6_2005-12-31_English_10022276",passed,,"AmeriBancShares, Inc.",2005,both,6122,1910
"AmeriBancShares, Inc._Y-6_2005-12-31_English_10022276_2",passed,,"AmeriBancShares, Inc.",2005,both,6376,1935
AmeriBank Holding Company_Y-6_2005-12-31_English_10050747,passed,,AmeriBank Holding Company,2005,both,8325,6328
