file,status,error,bank_name,year,presence,tokens,out_tokens
"Adage, LLC_Y-6_2020-12-31_English_181297376_2",failed,"Expecting ',' delimiter: line 908 column 6 (char 18752)",,,,,
"Adage, LLC_Y-6_2020-12-31_English_181297376_4",failed,"Expecting ',' delimiter: line 887 column 6 (char 18715)",,,,,
"Adam Bank Group, Inc._Y-6_2020-12-31_English_177331299",passed,,"Adam Bank Group, Inc.",2020,both,8345,482
"Adam Bank Group, Inc._Y-6_2020-12-31_English_177331299_2",passed,,"Adam Bank Group, Inc.",2020,both,8423,824
"Adams Bancshares, Inc._Y-6_2020-12-31_English_157077043",passed,,"Adams Bancshares, Inc.",2020,both,6248,2511
"Adams Bancshares, Inc._Y-6_2020-12-31_English_157077043_2",failed,Invalid \escape: line 87 column 81 (char 1774),,,,,
"Adirondack Bancorp, Inc._Y-6_2020-12-31_English_179247330",passed,,"ADIRONDACK BANCORP, INC.",2020,both,5395,3466
"Adirondack Bancorp, Inc._Y-6_2020-12-31_English_179247330_2",passed,,"ADIRONDACK BANCORP, INC.",2020,both,7119,3362
"Admiral Family Banks, Inc._Y-6_2020-12-31_English_169206501",passed,,"ADMIRAL FAMILY BANKS, INC.",2020,both,4311,851
"Admiral Family Banks, Inc._Y-6_2020-12-31_English_169206501_2",passed,,"ADMIRAL FAMILY BANKS, INC.",2020,both,4295,851
"Admiral Family Banks, Inc._Y-6_2020-12-31_English_169206501_4",passed,,"ADMIRAL FAMILY BANKS, INC.",2020,both,4295,851
Adrian Building Corporation_Y-6_2020-12-31_English_164524434_1,passed,,ADRIAN BUILDING CORPORATION,2020,both,3974,766
Adrian Building Corporation_Y-6_2020-12-31_English_164524434_2,passed,,ADRIAN BUILDING CORPORATION,2020,both,3970,781
"AgCom Holdings, Inc._Y-6_2020-12-31_English_168481765",passed,,"AgCom Holdings, Inc.",2020,both,3675,1023
"AgCom Holdings, Inc._Y-6_2020-12-31_English_168481765_2",passed,,"AgCom Holdings, Inc.",2020,both,3678,1020
Agricultural Banking Corporation_Y-6_2020-12-31_English_169086916,passed,,AGRICULTURAL BANKING CORPORATION,2020,both,4953,2713
Agricultural Banking Corporation_Y-6_2020-12-31_English_169086916_2,passed,,AGRICULTURAL BANKING CORPORATION,2020,both,4948,2781
Agricultural Banking Corporation_Y-6_2020-12-31_English_169086916_4,failed,Invalid \escape: line 201 column 41 (char 4733),,,,,
Alapaha Holding Company_Y-6_2020-12-31_English_166741691,passed,,ALAPAHA HOLDING COMPANY,2020,insiders,4051,1596
Alapaha Holding Company_Y-6_2020-12-31_English_166741691_2,passed,,ALAPAHA HOLDING COMPANY,2020,both,4045,1606
Albank Corporation_Y-6_2020-12-31_English_157841346,failed,"Expecting ',' delimiter: line 232 column 6 (char 12209)",,,,,
Albank Corporation_Y-6_2020-12-31_English_157841346_2,passed,,ALBANK CORPORATION,2020,both,20401,4067
"Albrecht Financial Services, Inc._Y-6_2020-12-31_English_169784625",passed,,"Albrecht Financial Services, Inc.",2020,both,3926,658
"Albrecht Financial Services, Inc._Y-6_2020-12-31_English_169784625_2",failed,"Expecting ',' delimiter: line 38 column 6 (char 764)",,,,,
Alerus Financial Corporation_Y-6_2020-12-31_English_164783043,passed,,Alerus Financial Corporation,2020,both,155784,2190
Alerus Financial Corporation_Y-6_2020-12-31_English_164783043_2,passed,,Alerus Financial Corporation,2020,both,155786,2191
"Alfalfa County Bancshares, Inc._Y-6_2020-12-31_English_181163333_1",passed,,"Alfalfa County Bancshares, Inc.",2020,both,4897,1487
"Alfalfa County Bancshares, Inc._Y-6_2020-12-31_English_181163333_2",passed,,"Alfalfa County Bancshares, Inc.",2020,both,4897,1485
"AliKat Investments, Inc._Y-6_2020-12-31_English_169235625",passed,,"ALIKAT INVESTMENTS, INC.",2020,both,3977,1570
"AliKat Investments, Inc._Y-6_2020-12-31_English_169235625_2",passed,,"ALIKAT INVESTMENTS, INC.",2020,both,3887,1599
"AliKat Investments, Inc._Y-6_2020-12-31_English_169235625_4",passed,,"ALIKAT INVESTMENTS, INC.",2020,both,3887,1601
"AllNations Bancorporation, Inc._Y-6_2020-12-31_English_181070674_2",passed,,"ALL NATIONS BANCORPORATION, INC",2020,both,4549,720
"AllNations Bancorporation, Inc._Y-6_2020-12-31_English_181070674_4",passed,,"ALL NATIONS BANCORPORATION, INC",2020,both,4555,687
"Allegheny Bancshares, Inc._Y-6_2020-12-31_English_164517344",passed,,"Allegheny Bancshares, Inc.",2020,both,6083,2956
"Allegheny Bancshares, Inc._Y-6_2020-12-31_English_164517344_2",passed,,"Allegheny Bancshares, Inc.",2020,both,6106,3020
"Allegiant United Holdings, LLC_Y-6_2020-12-31_English_173075625",passed,,"Nano Financial Holdings, Inc.",2020,both,61083,2532
"Allegiant United Holdings, LLC_Y-6_2020-12-31_English_173075625_2",passed,,"Nano Financial Holdings, Inc.",2020,both,61134,2751
"Allied First Bancorp, Inc._Y-6_2020-12-31_English_168485090",passed,,"ALLIED FIRST BANCORP, INC.",2020,both,3689,2213
"Allied First Bancorp, Inc._Y-6_2020-12-31_English_168485090_2",passed,,"ALLIED FIRST BANCORP, INC.",2020,both,3680,2301
"Alpha Banco, Inc._Y-6_2020-12-31_English_157841039",passed,,"Alpha Banco, Inc.",2020,both,3327,1190
"Alpha Banco, Inc._Y-6_2020-12-31_English_157841039_2",passed,,"Alpha Banco, Inc.",2020,both,3327,1190
Altabancorp_Y-6_2020-12-31_English_172815969,failed,"Expecting ',' delimiter: line 878 column 6 (char 18801)",,,,,
Altabancorp_Y-6_2020-12-31_English_172815969_2,failed,"Expecting ',' delimiter: line 863 column 6 (char 18732)",,,,,
"Altamaha Bancshares, Inc._Y-6_2020-12-31_English_166571570",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Altamaha Bancshares, Inc._Y-6_2020-12-31_English_166571570_2",passed,,"ALTAMAHA BANCSHARES, INC",2020,both,4764,2014
"Altrust Financial Services, Inc._Y-6_2020-12-31_English_167629253",passed,,"Altrust Financial Services, Inc.",2020,both,4868,2825
"Altrust Financial Services, Inc._Y-6_2020-12-31_English_167629253_2",passed,,"Altrust Financial Services, Inc.",2020,both,4865,2951
"AmTex Bancshares, Inc._Y-6_2020-12-31_English_177692580",passed,,"AmTex Bancshares, Inc.",2020,both,7293,2673
"AmTex Bancshares, Inc._Y-6_2020-12-31_English_177692580_2",passed,,"AmTex Bancshares, Inc.",2020,both,7292,3127
"Amador Bancshares, Inc._Y-6_2020-12-31_English_176800304",passed,,"Amador Bancshares, Inc.",2020,both,44565,3369
"Amador Bancshares, Inc._Y-6_2020-12-31_English_176800304_2",passed,,"Amador Bancshares, Inc.",2020,both,44920,3353
Amalgamated Investments Company_Y-6_2020-12-31_English_157962190,passed,,AMALGAMATED INVESTMENTS COMPANY,2020,both,5919,1695
Amalgamated Investments Company_Y-6_2020-12-31_English_157962190_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Amarillo National Bancorp, Inc._Y-6_2020-12-31_English_176806442",passed,,"Amarillo National Bancorp, Inc.",2020,both,54526,2303
"Amarillo National Bancorp, Inc._Y-6_2020-12-31_English_176806442_2",passed,,"Amarillo National Bancorp, Inc.",2020,both,54545,2325
"Ambage, Inc._Y-6_2020-12-31_English_181392325",passed,,"Ambage, Inc.",2020,both,4105,781
"Ambage, Inc._Y-6_2020-12-31_English_181392325_2",passed,,"Ambage, Inc.",2020,both,4068,933
Amboy Bancorporation_Y-6_2020-12-31_English_179247287,passed,,AMBOY BANCORPORATION,2020,both,64106,3094
Amboy Bancorporation_Y-6_2020-12-31_English_179247287_2,passed,,AMBOY BANCORPORATION,2020,both,63794,3019
"Amcorp Financial, Inc._Y-6_2020-12-31_English_181393211_1",passed,,AMCORP FINANCIAL INC,2020,both,5463,1585
"Amcorp Financial, Inc._Y-6_2020-12-31_English_181393211_2",passed,,AMCORP FINANCIAL INC,2020,both,5463,1593
Amerant Bancorp Inc._Y-6_2020-12-31_English_166686844,passed,,"Amerant Bancorp, Inc.",2020,both,75640,280
Amerant Bancorp Inc._Y-6_2020-12-31_English_166686844_2,passed,,"Amerant Bancorp, Inc.",2020,both,69973,287
"Ameri Financial Group, Inc._Y-6_2020-12-31_English_170397708",passed,,"Ameri Financial Group, Inc.",2020,both,5219,1378
"Ameri Financial Group, Inc._Y-6_2020-12-31_English_170397708_2",passed,,"Ameri Financial Group, Inc.",2020,both,5219,1394
Ameri-National Corporation_Y-6_2020-12-31_English_181182900_1,passed,,Ameri-National Corporation,2020,both,5086,2404
Ameri-National Corporation_Y-6_2020-12-31_English_181182900_2,passed,,Ameri-National Corporation,2020,both,5084,2403
"American Bancorp, Inc._Y-6_2020-12-31_English_166577411",passed,,"American Bancorp, Inc.",2020,both,4168,1707
"American Bancorp, Inc._Y-6_2020-12-31_English_166577411_2",passed,,"American Bancorp, Inc.",2020,both,4168,1703
"American Bancorp, Inc._Y-6_2020-12-31_English_166833476",passed,,"American Bancorp, Inc.",2020,both,9348,1567
"American Bancorp, Inc._Y-6_2020-12-31_English_166833476_2",passed,,"American Bancorp, Inc.",2020,both,9359,1628
"American Bancorporation of Minnesota, Inc._Y-6_2020-12-31_English_165635684_1",passed,,"American Bancorporation of Minnesota, Inc.",2020,both,8621,5262
"American Bancorporation of Minnesota, Inc._Y-6_2020-12-31_English_165635684_2",passed,,"American Bancorporation of Minnesota, Inc.",2020,both,8608,5216
"American Bancorporation, Inc._Y-6_2020-12-31_English_181346411",passed,,"AMERICAN BANCORPORATION, INC.",2020,both,67811,6734
"American Bancorporation, Inc._Y-6_2020-12-31_English_181346411_2",passed,,"AMERICAN BANCORPORATION, INC.",2020,both,76922,3977
"American Bancshares, Inc._Y-6_2020-12-31_English_166686377",passed,,"American Bancshares, Inc.",2020,both,5242,3014
"American Bancshares, Inc._Y-6_2020-12-31_English_166686377_2",passed,,"American Bancshares, Inc.",2020,both,5242,2775
"American Bancshares, Inc._Y-6_2020-12-31_English_181385982_1",passed,,"American Bancshares, Inc.",2020,both,7715,2413
"American Bancshares, Inc._Y-6_2020-12-31_English_181385982_2",passed,,"American Bancshares, Inc.",2020,both,7872,2347
American Bank Holding Corporation_Y-6_2020-12-31_English_176882737,passed,,American Bank Holding Corporation,2020,both,8692,3180
American Bank Holding Corporation_Y-6_2020-12-31_English_176882737_2,passed,,American Bank Holding Corporation,2020,both,8653,2530
American Bank Incorporated_Y-6_2020-12-31_English_170094305,passed,,American Bank Incorporated,2020,both,4573,2017
American Bank Incorporated_Y-6_2020-12-31_English_170094305_2,passed,,American Bank Incorporated,2020,both,4591,2017
"American Central Financial Group, Inc._Y-6_2020-12-31_English_168486361",passed,,"AMERICAN CENTRAL BANCORPORATION, INC.",2020,both,7061,1635
"American Central Financial Group, Inc._Y-6_2020-12-31_English_168486361_2",passed,,"AMERICAN CENTRAL BANCORPORATION, INC.",2020,both,7139,1629
"American Community Bancorp, Inc._Y-6_2020-12-31_English_178243124",passed,,American Community Bancorp Inc.,2020,both,49342,2905
"American Community Bancorp, Inc._Y-6_2020-12-31_English_178243124_2",passed,,American Community Bancorp Inc.,2020,both,49233,2788
"American Community Financial, Inc._Y-6_2020-12-31_English_168484743",passed,,"AMERICAN COMMUNITY FINANCIAL, INC.",2020,both,6061,4260
"American Community Financial, Inc._Y-6_2020-12-31_English_168484743_2",passed,,"AMERICAN COMMUNITY FINANCIAL, INC.",2020,both,16962,4241
American Continental Bancorp_Y-6_2020-12-31_English_172568435,passed,,American Continental Bancorp,2020,both,24441,1848
American Continental Bancorp_Y-6_2020-12-31_English_172568435_2,passed,,American Continental Bancorp,2020,both,30268,910
American Exchange Company_Y-6_2020-12-31_English_181257729,passed,,AMERICAN EXCHANGE COMPANY,2020,both,6714,1196
American Exchange Company_Y-6_2020-12-31_English_181257729_2,passed,,AMERICAN EXCHANGE COMPANY,2020,both,6713,1196
American Express Company_Y-6_2020-12-31_English_179064826,passed,,American Express Company,2020,both,110662,6450
American Express Company_Y-6_2020-12-31_English_179064826_2,passed,,American Express Company,2020,both,93096,6068
American Federal Corporation_Y-6_2020-12-31_English_164798195,passed,,American Federal Corporation,2020,both,5690,2232
American Federal Corporation_Y-6_2020-12-31_English_164798195_2,passed,,American Federal Corporation,2020,both,5691,2232
American Heritage Holding Company_Y-6_2020-12-31_English_167723463,passed,,American Heritage Holding Company,2020,both,5929,2451
American Heritage Holding Company_Y-6_2020-12-31_English_167723463_2,passed,,American Heritage Holding Company,2020,both,5929,2386
"American Interstate Bancorporation, Inc._Y-6_2020-12-31_English_181070262_2",passed,,American Interstate Bancorporation,2020,both,3967,1017
"American Interstate Bancorporation, Inc._Y-6_2020-12-31_English_181070262_4",passed,,American Interstate Bancorporation,2020,both,3961,1021
"American Metro Bancorp, Inc._Y-6_2020-12-31_English_157897775",passed,,AMERICAN METRO BANCORP. INC.,2020,both,6007,2091
"American Metro Bancorp, Inc._Y-6_2020-12-31_English_157897775_2",passed,,"AMERICAN METRO BANCORP, INC.",2020,both,6054,2027
American Midwest Financial Corporation_Y-6_2020-12-31_English_169206711,passed,,AMERICAN MIDWEST FINANCIAL CORPORATION,2020,both,4850,1998
American Midwest Financial Corporation_Y-6_2020-12-31_English_169206711_2,passed,,AMERICAN MIDWEST FINANCIAL CORPORATION,2020,both,4832,1998
American Midwest Financial Corporation_Y-6_2020-12-31_English_169206711_4,passed,,AMERICAN MIDWEST FINANCIAL CORPORATION,2020,both,4832,1974
"American National Bancorp, Inc._Y-6_2020-12-31_English_169236381",failed,"Expecting ',' delimiter: line 580 column 6 (char 18008)",,,,,
"American National Bancorp, Inc._Y-6_2020-12-31_English_169236381_2",failed,Invalid \escape: line 492 column 44 (char 12426),,,,,
"American National Bancorp, Inc._Y-6_2020-12-31_English_169236381_4",passed,,"American National Bancorp, INC.",2020,both,24315,5187
"American National Bancshares, Inc._Y-6_2020-12-31_English_176882713",passed,,"American National Bancshares, Inc.",2020,both,5210,1622
"American National Bancshares, Inc._Y-6_2020-12-31_English_176882713_2",passed,,"American National Bancshares, Inc.",2020,both,5210,1519
American National Bankshares Inc._Y-6_2020-12-31_English_158792372,passed,,American National Bankshares Inc.,2020,both,19443,3232
American National Bankshares Inc._Y-6_2020-12-31_English_158792372_2,passed,,American National Bankshares Inc.,2020,both,6384,3478
American River Bankshares_Y-6_2020-12-31_English_172573290,passed,,American River Bankshares,2020,both,6704,2388
American River Bankshares_Y-6_2020-12-31_English_172573290_2,passed,,American River Bankshares,2020,both,6675,2406
"American State Bancshares, Inc._Y-6_2020-12-31_English_184862227_2",passed,,"American State Bancshares, Inc.",2020,both,6689,3868
"American State Bancshares, Inc._Y-6_2020-12-31_English_184862227_4",passed,,"American State Bancshares, Inc.",2020,both,6688,4072
"Americo Bancshares, Inc._Y-6_2020-12-31_English_176805790",passed,,"Americo Bancshares, Inc",2020,both,14979,2717
"Americo Bancshares, Inc._Y-6_2020-12-31_English_176805790_2",passed,,"Americo Bancshares, Inc",2020,both,15281,2715
"Ameriprise Financial, Inc._Y-6_2020-12-31_English_165635585_1",passed,,AMERIPRISE FINANCIAL INC.,2020,both,18542,3317
"Ameriprise Financial, Inc._Y-6_2020-12-31_English_165635585_2",passed,,AMERIPRISE FINANCIAL INC.,2020,both,18450,3365
Ameris Bancorp_Y-6_2020-12-31_English_166574592,passed,,Ameris Bancorp,2020,both,10467,4680
Ameris Bancorp_Y-6_2020-12-31_English_166574592_2,passed,,Ameris Bancorp,2020,both,10455,5227
Ameriwest Corporation_Y-6_2020-12-31_English_181374854_1,passed,,Ameriwest Corporation,2020,both,4679,652
Ameriwest Corporation_Y-6_2020-12-31_English_181374854_2,passed,,Ameriwest Corporation,2020,both,4760,659
Ames National Corporation_Y-6_2020-12-31_English_168497966,passed,,Ames National Corporation,2020,both,15227,3027
Ames National Corporation_Y-6_2020-12-31_English_168497966_2,passed,,Ames National Corporation,2020,both,25848,2918
"Anchor Bancorp, Inc._Y-6_2020-12-31_English_166896156",passed,,Anchor Bancorp Inc,2020,both,4713,1257
"Anchor Bancorp, Inc._Y-6_2020-12-31_English_166896156_2",passed,,Anchor Bancorp Inc,2020,both,4713,1233
"Anchor Bancshares, Inc._Y-6_2020-12-31_English_177090990",passed,,"Anchor Bancshares, Inc.",2020,both,5524,588
"Anchor Bancshares, Inc._Y-6_2020-12-31_English_177090990_2",passed,,"Anchor Bancshares, Inc.",2020,both,4144,587
"Anderson Bancorp, Inc._Y-6_2020-12-31_English_157880906",passed,,"ANDERSON BANCORP, INC.",2020,both,4265,1983
"Anderson Bancorp, Inc._Y-6_2020-12-31_English_157880906_2",passed,,"ANDERSON BANCORP, INC.",2020,both,4293,1982
"Anderson Bancshares, Inc._Y-6_2020-12-31_English_167834197_1",passed,,"ANDERSON BANCSHARES, INC.",2020,both,6409,1178
"Anderson Bancshares, Inc._Y-6_2020-12-31_English_167834197_2",passed,,"ANDERSON BANCSHARES, INC.",2020,both,6259,1159
"Andover Bancorp, Inc._Y-6_2020-12-31_English_175945618",passed,,"Andover Bancorp, Inc.",2020,both,5262,2738
"Andover Bancorp, Inc._Y-6_2020-12-31_English_175945618_2",passed,,"ANDOVER BANCORP, INC.",2020,both,5263,2674
Andover Financial Corporation_Y-6_2020-12-31_English_184862239_2,passed,,Andover Financial Corporation,2020,both,12617,999
Andover Financial Corporation_Y-6_2020-12-31_English_184862239_4,passed,,Andover Financial Corporation,2020,both,12615,1648
"Andrew Johnson Bancshares, Inc._Y-6_2020-12-31_English_201761297",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Andrew Johnson Bancshares, Inc._Y-6_2020-12-31_English_201761297_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Andrews Bancshares, Inc._Y-6_2020-12-31_English_177266582",passed,,"Andrews Bancshares, Inc.",2020,both,27307,3112
"Andrews Bancshares, Inc._Y-6_2020-12-31_English_177266582_2",passed,,"Andrews Bancshares, Inc.",2020,both,27333,3138
"Androscoggin Bancorp, MHC_Y-6_2020-12-31_English_174499942",passed,,Androscoggin Bancorp MHC,2020,both,7765,4326
"Androscoggin Bancorp, MHC_Y-6_2020-12-31_English_174499942_2",passed,,Androscoggin Bancorp MHC,2020,both,7765,4326
"Anson Bancshares, Inc._Y-6_2020-12-31_English_176798296",passed,,"Anson Bancshares, Inc.",2020,both,3679,775
"Anson Bancshares, Inc._Y-6_2020-12-31_English_176798296_2",passed,,"Anson Bancshares, Inc.",2020,both,3721,780
"Antelope Bancshares, Inc._Y-6_2020-12-31_English_181374346_1",passed,,"Antelope Bancshares, Inc.",2020,both,5150,2824
"Antelope Bancshares, Inc._Y-6_2020-12-31_English_181374346_2",passed,,"Antelope Bancshares, Inc.",2020,both,5186,2826
"Apollo Bancorp, Inc._Y-6_2020-12-31_English_175946535",passed,,"Apollo Bancorp, Inc.",2020,insiders,3847,1080
"Apollo Bancorp, Inc._Y-6_2020-12-31_English_175946535_2",passed,,"Apollo Bancorp, Inc.",2020,insiders,3850,1080
"Apollo Bancshares, Inc._Y-6_2020-12-31_English_166848554",passed,,"Apollo Bancshares, Inc",2020,both,13613,4282
"Apollo Bancshares, Inc._Y-6_2020-12-31_English_166848554_2",passed,,"Apollo Bancshares, Inc",2020,both,13613,4612
Appalachian Financial Corporation_Y-6_2020-12-31_English_164512676,failed,Invalid \escape: line 33 column 56 (char 795),,,,,
Appalachian Financial Corporation_Y-6_2020-12-31_English_164512676_2,passed,,Appalachian Financial Corporation,2020,both,5291,2146
Apple Creek Banc Corp_Y-6_2020-12-31_English_175949357,passed,,THE APPLE CREEK BANC CORP,2020,both,4018,2132
Apple Creek Banc Corp_Y-6_2020-12-31_English_175949357_2,passed,,THE APPLE CREEK BANC CORP,2020,both,3986,2061
