file,status,error,bank_name,year,presence,tokens,out_tokens
"ABNA Holdings, Inc._Y-6_2011-12-31_English_7214247_2",passed,,"ABNA Holdings, Inc.",2011,both,3093,676
"ABNA Holdings, Inc._Y-6_2011-12-31_English_7214247_4",passed,,"ABNA Holdings, Inc.",2011,both,3095,690
ABT Financial Corp._Y-6_2011-12-31_English_6816810_2,passed,,AB&T Financial Corporation,2011,both,5358,1544
ABT Financial Corp._Y-6_2011-12-31_English_6816810_4,passed,,AB&T Financial Corporation,2011,both,5767,1570
"AC Bancorp, Inc._Y-6_2011-12-31_English_6839954_2",passed,,"Athens Bancorp, Inc.",2011,both,6701,1085
"AC Bancorp, Inc._Y-6_2011-12-31_English_6839954_4",passed,,"Athens Bancorp, Inc.",2011,both,6733,1091
ACNB Corporation_Y-6_2011-12-31_English_7118641_2,passed,,ACNB Corporation,2011,insiders,4346,2167
ACNB Corporation_Y-6_2011-12-31_English_7118641_4,passed,,ACNB Corporation,2011,insiders,4346,2197
"ACRU, Inc._Y-6_2011-12-31_English_6672009_2",passed,,"ACRU, INC.",2011,both,11652,2253
"ACRU, Inc._Y-6_2011-12-31_English_6672009_4",passed,,"ACRU, INC.",2011,both,10935,2165
"AFNB Holdings, Inc._Y-6_2011-12-31_English_6866721_2",passed,,AFNB HOLDINGS INC,2011,both,3871,2439
"AFNB Holdings, Inc._Y-6_2011-12-31_English_6866721_4",passed,,AFNB HOLDINGS INC,2011,both,4038,2439
"AIM Bancshares, Inc._Y-6_2011-12-31_English_7115510_2",passed,,"AIM Bancshares, Inc.",2011,both,2492,1034
"AIM Bancshares, Inc._Y-6_2011-12-31_English_7115510_4",passed,,"AIM Bancshares, Inc.",2011,both,2492,1034
"AJJ Bancorp, Inc._Y-6_2011-12-31_English_4846611_2",passed,,"AJJ Bancorp, Inc.",2011,both,8493,473
"AJJ Bancorp, Inc._Y-6_2011-12-31_English_4846611_4",passed,,"AJJ Bancorp, Inc.",2011,both,4137,779
AMG National Corp._Y-6_2011-12-31_English_6803050_2,passed,,AMG National Corp.,2011,both,5333,1090
AMG National Corp._Y-6_2011-12-31_English_6803050_4,passed,,AMG National Corp.,2011,both,4983,898
"ANB Bancorp, Inc._Y-6_2011-12-31_English_3677566_2",passed,,"ANB Bancorp, Inc.",2011,both,6090,954
"ANB Bancorp, Inc._Y-6_2011-12-31_English_3677566_4",passed,,"ANB Bancorp, Inc.",2011,both,6264,963
"ANB Holdings, Inc._Y-6_2011-12-31_English_6783527_2",passed,,"ANB Holdings, Inc.",2011,both,4131,1456
"ANB Holdings, Inc._Y-6_2011-12-31_English_6783527_4",passed,,"ANB HOLDINGS, INC.",2011,both,4192,1428
ATBancorp_Y-6_2011-12-31_English_5109968_2,passed,,ATBancorp,2011,both,41562,1906
ATBancorp_Y-6_2011-12-31_English_5109968_4,passed,,ATBancorp,2011,both,41430,1906
"AVEST, Inc._Y-6_2011-12-31_English_7115515_2",passed,,"AVEST, Inc.",2011,both,7099,3491
"AVEST, Inc._Y-6_2011-12-31_English_7115515_4",passed,,"AVEST, Inc.",2011,both,6962,1309
"Abby Bancorp, Inc._Y-6_2011-12-31_English_6755087_2",passed,,Abby Bancorp Inc,2011,both,43331,1744
"Abby Bancorp, Inc._Y-6_2011-12-31_English_6755087_4",passed,,Abby Bancorp,2011,both,43138,1815
"Absarokee Bancorporation, Inc._Y-6_2011-09-30_English_6776866_2",passed,,"Absarokee Bancorporation, Inc.",2011,both,26053,1572
"Absarokee Bancorporation, Inc._Y-6_2011-09-30_English_6776866_4",passed,,"Absarokee Bancorporation, Inc.",2011,both,26254,1537
Absecon Bancorp_Y-6_2011-12-31_English_7118639_2,passed,,Absecon Bancorp,2011,insiders,3423,1192
Absecon Bancorp_Y-6_2011-12-31_English_7118639_4,passed,,Absecon Bancorp,2011,insiders,3409,1192
Access National Corporation_Y-6_2011-12-31_English_6816814_2,passed,,Access National Corporation,2011,securities,4808,395
Access National Corporation_Y-6_2011-12-31_English_6816814_4,passed,,Access National Corporation,2011,securities,15545,399
"Acme Holding Company, Inc._Y-6_2011-12-31_English_6720717_2",passed,,Acme Holding Co. Inc. Employee Stock Ownership Plan,2011,both,7214,934
"Acme Holding Company, Inc._Y-6_2011-12-31_English_6720717_4",passed,,Acme Holding Co. Inc. Employee Stock Ownership Plan,2011,both,7305,959
"Adam Bank Group, Inc._Y-6_2011-12-31_English_6783790_2",passed,,"Adam Bank Group, Inc.",2011,both,4775,558
"Adam Bank Group, Inc._Y-6_2011-12-31_English_6783790_4",passed,,"Adam Bank Group, Inc.",2011,both,4988,558
"Adams Bancshares, Inc._Y-6_2011-12-31_English_6777495_2",passed,,"Adams Bancshares, Inc.",2011,both,4405,1717
"Adams Bancshares, Inc._Y-6_2011-12-31_English_6777495_4",passed,,"Adams Bancshares, Inc.",2011,both,4400,1679
"Adirondack Bancorp, Inc._Y-6_2011-12-31_English_7155710_2",passed,,"ADIRONDACK BANCORP, INC.",2011,both,5538,3183
"Adirondack Bancorp, Inc._Y-6_2011-12-31_English_7155710_4",passed,,"ADIRONDACK BANCORP, INC.",2011,both,5543,3135
Adrian Building Corporation_Y-6_2011-12-31_English_6654405_2,passed,,ADRIAN BUILDING CORPORATION,2011,both,4344,767
Adrian Building Corporation_Y-6_2011-12-31_English_6654405_4,passed,,ADRIAN BUILDING CORPORATION,2011,both,4200,825
"Advantage Bancorp, Inc._Y-6_2011-06-30_English_6735604_2",passed,,"Advantage Bancorp, Inc.",2011,both,8110,833
"Advantage Bancorp, Inc._Y-6_2011-06-30_English_6735604_4",passed,,"Advantage Bancorp, Inc.",2011,both,8396,755
"Advantage Community Bancshares, Inc._Y-6_2011-12-31_English_3663647_2",passed,,"ADVANTAGE COMMUNITY BANCSHARES, INC.",2011,both,21829,1890
"Advantage Community Bancshares, Inc._Y-6_2011-12-31_English_3663647_4",passed,,"ADVANTAGE COMMUNITY BANCSHARES, INC.",2011,both,21873,1902
"Affinity Bancorp, Inc._Y-6_2011-12-31_English_7118632_2",passed,,"AFFINITY BANCORP, INC.",2011,both,17781,1185
"Affinity Bancorp, Inc._Y-6_2011-12-31_English_7118632_4",passed,,"Affinity Bancorp, Inc.",2011,both,2894,1183
Agricultural Banking Corporation_Y-6_2011-12-31_English_6699560_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Agricultural Banking Corporation_Y-6_2011-12-31_English_6699560_4,passed,,Agricultural Banking Corporation,2011,both,51902,2992
"Alamerica BancCorp, Inc._Y-6_2011-12-31_English_7030085_2",passed,,"Alamerica BancCorp, Inc.",2011,both,5654,1725
"Alamerica BancCorp, Inc._Y-6_2011-12-31_English_7030085_4",passed,,"Alamerica BancCorp, Inc.",2011,both,5655,1893
Alapaha Holding Company_Y-6_2011-12-31_English_6783773_2,passed,,ALAPAHA HOLDING COMPANY,2011,both,4940,1438
Alapaha Holding Company_Y-6_2011-12-31_English_6783773_4,passed,,BANK OF ALAPAHA,2004,both,15799,1427
Alarion Financial Services Inc._Y-6_2011-12-31_English_6783780_2,passed,,"Alarion Financial Services, Inc.",2011,both,5410,1639
Alarion Financial Services Inc._Y-6_2011-12-31_English_6783780_4,passed,,"Alarion Financial Services, Inc.",2011,both,5474,1647
Albank Corporation_Y-6_2011-12-31_English_6969167_2,passed,,Albank Corporation,2011,both,18591,3701
Albank Corporation_Y-6_2011-12-31_English_6969167_4,passed,,Albank Corporation,2011,both,19023,3013
"Albany Bancshares, Inc._Y-6_2011-12-31_English_6936434_2",passed,,Albany Bancshares Inc.,2011,both,4513,2827
"Albany Bancshares, Inc._Y-6_2011-12-31_English_6936434_4",passed,,Albany Bancshares Inc.,2011,both,4488,2838
"Alden Bancshares, Inc._Y-6_2011-12-31_English_6735578_2",passed,,"ALDEN BANCSHARES, INC.",2011,both,8603,1698
"Alden Bancshares, Inc._Y-6_2011-12-31_English_6735578_4",passed,,"ALDEN BANCSHARES, INC.",2011,both,8437,1535
"Alfalfa County Bancshares, Inc._Y-6_2011-12-31_English_6929271_2",passed,,"ALFALFA COUNTY BANCSHARES, INC.",2011,both,4482,1371
"Alfalfa County Bancshares, Inc._Y-6_2011-12-31_English_6929271_4",passed,,"ALFALFA COUNTY BANCSHARES, INC.",2011,both,4480,1371
"Algodon de Calidad Bancshares, Inc._Y-6_2011-12-31_English_6845363_2",passed,,"Algodon de Calidad Bancshares, Inc.",2011,both,3839,1378
"Algodon de Calidad Bancshares, Inc._Y-6_2011-12-31_English_6845363_4",passed,,"Algodon de Calidad Bancshares, Inc.",2011,both,3879,1402
"AliKat Investments, Inc._Y-6_2011-12-31_English_6888478_2",passed,,"AliKat Investment, Inc.",2011,both,41278,1487
"AliKat Investments, Inc._Y-6_2011-12-31_English_6888478_4",passed,,"AliKat Investment, Inc.",2011,both,41382,1417
"Allcorp, Inc._Y-6_2011-12-31_English_6722319_2",passed,,Allcorp Inc.,2011,both,3734,769
"Allcorp, Inc._Y-6_2011-12-31_English_6722319_4",passed,,Allcorp Inc.,2011,both,3727,765
"Allegheny Bancshares, Inc._Y-6_2011-12-31_English_6816817_2",passed,,"Allegheny Bancshares, Inc.",2011,both,4293,1777
"Allegheny Bancshares, Inc._Y-6_2011-12-31_English_6816817_4",passed,,"Allegheny Bancshares, Inc.",2011,both,4217,1789
"Allegheny Valley Bancorp, Inc._Y-6_2011-12-31_English_7406192_2",passed,,"Allegheny Valley Bancorp, Inc.",2011,both,36975,1574
"Allegheny Valley Bancorp, Inc._Y-6_2011-12-31_English_7406192_4",passed,,"Allegheny Valley Bancorp, Inc.",2011,both,36982,1554
"Alliance Bancshares, Inc._Y-6_2011-12-31_English_6722264_2",passed,,"Alliance Bancshares, Inc.",2011,both,6276,3201
"Alliance Bancshares, Inc._Y-6_2011-12-31_English_6722264_4",passed,,"Alliance Bancshares, Inc.",2011,both,6294,3191
"Alliance Bancshares, Inc._Y-6_2011-12-31_English_7030089_2",passed,,Alliance Bancshares Inc.,2011,both,36606,1505
"Alliance Bancshares, Inc._Y-6_2011-12-31_English_7030089_4",passed,,Alliance Bancshares Inc.,2011,both,27382,430
Alliance Bank Shares Corporation_Y-6_2011-12-31_English_6779027_2,passed,,Alliance Bank Shares Corporation,2011,both,14583,759
Alliance Bank Shares Corporation_Y-6_2011-12-31_English_6779027_4,passed,,Alliance Bank Shares Corporation,2011,both,4477,1403
Alliance Bankshares Corporation_Y-6_2011-12-31_English_6991908_2,passed,,Alliance Bankshares Corporation,2011,both,5359,2217
Alliance Bankshares Corporation_Y-6_2011-12-31_English_6991908_4,passed,,Alliance Bankshares Corporation,2011,both,5196,2044
Alliance Financial Corporation_Y-6_2011-12-31_English_7155701_2,passed,,ALLIANCE FINANCIAL CORPORATION,2011,both,105347,3223
Alliance Financial Corporation_Y-6_2011-12-31_English_7155701_4,passed,,ALLIANCE FINANCIAL CORPORATION,2011,both,105469,3280
"Allied First Bancorp, Inc._Y-6_2011-06-30_English_7582673_2",passed,,"ALLIED FIRST BANCORP, INC",2011,both,4158,1432
"Allied First Bancorp, Inc._Y-6_2011-06-30_English_7582673_4",passed,,"ALLIED FIRST BANCORP, INC",2011,both,4080,1290
Alpena Banking Corporation_Y-6_2011-12-31_English_4770196_2,passed,,ALPENA BANKING CORPORATION,2011,both,20251,1863
Alpena Banking Corporation_Y-6_2011-12-31_English_4770196_4,passed,,ALPENA BANKING CORPORATION,2011,both,20715,1864
"Alpha Banco, Inc._Y-6_2011-12-31_English_4782310_2",passed,,"ALPHA BANCO, INC.",2011,both,7031,1231
"Alpha Banco, Inc._Y-6_2011-12-31_English_4782310_4",passed,,"ALPHA BANCO, INC.",2011,both,7047,1231
Alpine Banks of Colorado_Y-6_2011-12-31_English_6918131_2,passed,,Alpine Banks of Colorado,2011,both,11315,1221
Alpine Banks of Colorado_Y-6_2011-12-31_English_6918131_4,passed,,Alpine Banks of Colorado,2011,both,11150,1084
"Alta Vista Bancshares, Inc._Y-6_2011-12-31_English_6758932_2",passed,,"Alta Vista Bancshares, Inc.",2011,both,5489,798
"Alta Vista Bancshares, Inc._Y-6_2011-12-31_English_6758932_4",passed,,"ALTA VISTA BANCSHARES, INC.",2011,both,5495,799
AltaPacific Bancorp_Y-6_2011-12-31_English_4743594_2,passed,,AltaPacific Bancorp,2011,both,5379,1846
AltaPacific Bancorp_Y-6_2011-12-31_English_4743594_4,passed,,AltaPacific Bancorp,2011,both,5391,1824
"Altamaha Bancshares, Inc._Y-6_2011-12-31_English_6782045_2",passed,,"ALTAMAHA BANCSHARES, INC.",2011,both,6263,1606
"Altamaha Bancshares, Inc._Y-6_2011-12-31_English_6782045_4",passed,,"ALTAMAHA BANCSHARES, INC.",2011,both,6190,1550
Alton Bancorporation_Y-6_2011-12-31_English_6755073_2,passed,,Alton Bancorporation,2011,both,6207,930
Alton Bancorporation_Y-6_2011-12-31_English_6755073_4,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alton Bancshares, Inc._Y-6_2011-12-31_English_6729681_2",passed,,"ALTON BANCSHARES, INC",2011,both,4408,1227
"Alton Bancshares, Inc._Y-6_2011-12-31_English_6729681_4",passed,,"ALTON BANCSHARES, INC",2011,both,4343,943
"Altrust Financial Services, Inc._Y-6_2011-12-31_English_6782088_2",passed,,"ALTRUST FINANCIAL SERVICES, INC.",2011,both,7304,2648
"Altrust Financial Services, Inc._Y-6_2011-12-31_English_6782088_4",passed,,"ALTRUST FINANCIAL SERVICES, INC.",2011,both,7296,2647
"AmBank Holdings, Inc._Y-6_2011-12-31_English_4847116_2",failed,Invalid \escape: line 42 column 69 (char 884),,,,,
"AmBank Holdings, Inc._Y-6_2011-12-31_English_4847116_4",failed,Invalid \escape: line 42 column 69 (char 884),,,,,
"AmTex Bancshares, Inc._Y-6_2011-12-31_English_6933389_2",passed,,"AmTex Bancshares, Inc.",2011,both,4487,1647
"AmTex Bancshares, Inc._Y-6_2011-12-31_English_6933389_4",passed,,"AmTex Bancshares, Inc.",2011,both,9903,1736
"Amador Bancshares, Inc._Y-6_2011-12-31_English_4994213_2",passed,,"Amador Bancshares, Inc.",2011,both,3586,1350
"Amador Bancshares, Inc._Y-6_2011-12-31_English_4994213_4",passed,,"Amador Bancshares, Inc.",2011,both,3586,1350
Amalgamated Investments Company_Y-6_2011-12-31_English_4770265_2,passed,,Amalgamated Investments Company,2011,both,5155,784
Amalgamated Investments Company_Y-6_2011-12-31_English_4770265_4,passed,,Amalgamated Investments Company,2011,both,5155,3092
"Amarillo National Bancorp, Inc._Y-6_2011-12-31_English_6665591_2",passed,,"Amarillo National Bancorp, Inc.",2011,both,3322,1777
"Amarillo National Bancorp, Inc._Y-6_2011-12-31_English_6665591_4",failed,Invalid \escape: line 60 column 46 (char 1235),,,,,
"Ambage, Inc._Y-6_2011-12-31_English_6887659_2",passed,,"Ambage, Inc.",2011,both,5711,1904
"Ambage, Inc._Y-6_2011-12-31_English_6887659_4",passed,,"Ambage, Inc.",2011,both,5714,1706
"Ambanc Financial Services, Inc._Y-6_2011-12-31_English_4031284_2",passed,,The American National Bank of Beaver Dam ESOP,2011,insiders,3523,1028
"Ambanc Financial Services, Inc._Y-6_2011-12-31_English_4031284_4",passed,,The American National Bank of Beaver Dam ESOP,2011,insiders,3540,1037
"Ambanc Holding Company, Inc._Y-6_2011-12-31_English_7066209_2",passed,,"Ambanc Holding Company, Inc.",2011,both,26369,2848
"Ambanc Holding Company, Inc._Y-6_2011-12-31_English_7066209_4",passed,,"Ambanc Holding Company, Inc.",2011,both,26381,2863
"AmeriBancShares, Inc._Y-6_2011-12-31_English_7214869_2",passed,,"AmeriBancShares, Inc.",2011,both,5456,2482
"AmeriBancShares, Inc._Y-6_2011-12-31_English_7214869_4",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
AmeriBank Holding Company_Y-6_2011-12-31_English_6931768_2,passed,,AmeriBank Holding Company,2011,both,6728,2714
AmeriBank Holding Company_Y-6_2011-12-31_English_6931768_4,passed,,AmeriBank Holding Company,2011,both,6714,2743
"AmeriGroup, Inc._Y-6_2011-12-31_English_6745741_2",passed,,"AMERIGROUP, INC.",2011,both,4549,1668
"AmeriGroup, Inc._Y-6_2011-12-31_English_6745741_4",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"AmeriServ Financial, Inc._Y-6_2011-12-31_English_7118633_2",passed,,"AmeriServ Financial, Inc.",2011,both,6276,3191
"AmeriServ Financial, Inc._Y-6_2011-12-31_English_7118633_4",passed,,"AmeriServ Financial, Inc.",2011,both,6270,3400
"America Bancshares, Inc._Y-6_2011-12-31_English_5587636_2",passed,,"America Bancshares, Inc.",2011,both,8066,2994
"America Bancshares, Inc._Y-6_2011-12-31_English_5587636_4",passed,,"America Bancshares, Inc.",2011,both,8058,2985
"American Bancorp, Inc._Y-6_2011-12-31_English_6783799_2",passed,,American Bancorp Inc.,2011,insiders,7149,1439
"American Bancorp, Inc._Y-6_2011-12-31_English_6783799_4",passed,,American Bancorp Inc.,2011,insiders,7184,1822
"American Bancorp, Inc._Y-6_2011-12-31_English_6802874_2",passed,,"AMERICAN BANCORP, INC.",2011,both,5485,1590
"American Bancorp, Inc._Y-6_2011-12-31_English_6802874_4",passed,,"AMERICAN BANCORP, INC.",2011,both,5329,1491
"American Bancorporation of Minnesota, Inc._Y-6_2011-12-31_English_7061694_2",passed,,"American Bancorporation of Minnesota, Inc.",2011,both,6052,1884
"American Bancorporation of Minnesota, Inc._Y-6_2011-12-31_English_7061694_4",passed,,"American Bancorporation of Minnesota, Inc.",2011,both,6052,1833
"American Bancorporation, Inc._Y-6_2011-12-31_English_6745487_2",failed,Invalid \escape: line 51 column 76 (char 1264),,,,,
"American Bancorporation, Inc._Y-6_2011-12-31_English_6745487_4",failed,Invalid \escape: line 843 column 76 (char 15060),,,,,
American Bancshares Corp._Y-6_2011-12-31_English_6782116_2,passed,,American Bancshares Corp,2011,both,4429,1690
American Bancshares Corp._Y-6_2011-12-31_English_6782116_4,passed,,American Bancshares Corp,2011,both,4994,1669
"American Bancshares, Inc._Y-6_2011-12-31_English_6725121_2",passed,,"AMERICAN BANKCSHARES, INC.",2011,both,4479,2818
"American Bancshares, Inc._Y-6_2011-12-31_English_6725121_4",passed,,"AMERICAN BANKCSHARES, INC.",2011,both,4479,2789
"American Bancshares, Inc._Y-6_2011-12-31_English_6918132_2",passed,,"AMERICAN BANCSHARES, INC.",2011,both,8115,1374
"American Bancshares, Inc._Y-6_2011-12-31_English_6918132_4",passed,,"American Bancshares, Inc.",2011,both,8113,1515
American Bank Incorporated_Y-6_2011-12-31_English_7118642_2,passed,,American Bank Inc.,2011,insiders,5961,1818
American Bank Incorporated_Y-6_2011-12-31_English_7118642_4,passed,,American Bank Inc.,2011,both,5961,2063
"American Chartered Bancorp, Inc._Y-6_2011-12-31_English_4787481",passed,,American Chartered Bancorp,2011,both,10544,1925
"American Chartered Bancorp, Inc._Y-6_2011-12-31_English_4787481_2",passed,,American Chartered Bancorp,2011,both,10624,1955
"American Commerce Bancshares, Inc._Y-6_2011-12-31_English_6719224_2",passed,,"PCNB Bancshares, Inc.",2011,both,6721,1462
"American Commerce Bancshares, Inc._Y-6_2011-12-31_English_6719224_4",passed,,"PCNB Bancshares, Inc.",2011,both,6753,1513
"American Community Bancorp, Inc._Y-6_2011-12-31_English_7155834_2",passed,,AMERICAN COMMUNITY BANCORP INC.,2011,insiders,27670,189
"American Community Bancorp, Inc._Y-6_2011-12-31_English_7155834_4",passed,,AMERICAN COMMUNITY BANCORP INC.,2011,none,27658,64
"American Enterprise Bankshares, Inc._Y-6_2011-12-31_English_6783781_2",passed,,"American Enterprise Bankshares, Inc.",2011,both,3886,1743
"American Enterprise Bankshares, Inc._Y-6_2011-12-31_English_6783781_4",passed,,"American Enterprise Bankshares, Inc.",2011,both,3886,1772
American Exchange Company_Y-6_2011-12-31_English_6840910_2,passed,,AMERICAN EXCHANGE COMPANY,2011,both,7215,786
American Exchange Company_Y-6_2011-12-31_English_6840910_4,passed,,AMERICAN EXCHANGE COMPANY,2011,both,8250,766
