file,status,error,bank_name,year,presence,tokens,out_tokens
"ACRU, Inc._Y-6_2006-12-31_English_9610825_2",passed,,"FIRST CHEROKEE BANCSHARES, INC.",2006,insiders,3405,2195
"AIM Bancshares, Inc._Y-6_2006-12-31_English_9720524",passed,,"AIM Bancshares, Inc.",2006,both,13425,990
"AIM Bancshares, Inc._Y-6_2006-12-31_English_9720524_2",passed,,"AIM Bancshares, Inc.",2006,both,13663,978
"ANB Bancshares, Inc._Y-6_2006-12-31_English_9720463",passed,,"ANB Bancshares, Inc.",2006,both,13457,4410
"ANB Bancshares, Inc._Y-6_2006-12-31_English_9720463_2",passed,,"ANB Bancshares, Inc.",2006,both,12971,2494
"ANB Bancshares, Inc_Y-6_2006-12-31_English_9489954",passed,,"ANB Bancshares, Inc.",2006,both,4410,1608
"ANB Bancshares, Inc_Y-6_2006-12-31_English_9489954_2",passed,,"ANB Bancshares, Inc.",2006,both,4408,1579
"ANB Holdings, Inc._Y-6_2006-12-31_English_9609183",passed,,"AHB Holding, Inc.",2006,insiders,2415,495
"ANB Holdings, Inc._Y-6_2006-12-31_English_9609183_2",passed,,"AHB Holding, Inc.",2006,insiders,3332,507
ASB Bank Holding Company_Y-6_2006-12-31_English_9608864,passed,,ASB Bank Holding Company,2006,both,3590,1385
ASB Bank Holding Company_Y-6_2006-12-31_English_9608864_2,passed,,ASB Bank Holding Company,2006,both,3591,1391
ASB Corporation_Y-6_2006-12-31_English_9143926,passed,,ASB CORPORATION,2006,both,4014,1031
ASB Corporation_Y-6_2006-12-31_English_9143926_2,passed,,ASB CORPORATION,2006,both,4014,1030
"AVEST, Inc._Y-6_2006-12-31_English_9877233",failed,Invalid \escape: line 167 column 45 (char 4743),,,,,
"AVEST, Inc._Y-6_2006-12-31_English_9877233_2",failed,Invalid \escape: line 167 column 45 (char 4783),,,,,
"Abigail Adams National Bancorp, Inc._Y-6_2006-12-31_English_9557571",passed,,"Abigail Adams National Bancorp, Inc.",2006,both,52857,2567
"Abigail Adams National Bancorp, Inc._Y-6_2006-12-31_English_9557571_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Abington MHC_Y-6_2006-12-31_English_9902860,passed,,Abington Mutual Holding Company,2006,both,4351,1901
Abington MHC_Y-6_2006-12-31_English_9902860_2,passed,,Abington Mutual Holding Company,2006,both,4352,1958
Absecon Bancorp_Y-6_2006-12-31_English_9902866,passed,,Absecon Bancorp,2006,both,3243,1502
Absecon Bancorp_Y-6_2006-12-31_English_9902866_2,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
Access National Corporation_Y-6_2006-12-31_English_9141808,passed,,Access National Corporation,2006,both,25490,488
Access National Corporation_Y-6_2006-12-31_English_9141808_2,passed,,ACCESS NAT'L BANK,2006,securities,26623,368
"Acme Holding Company, Inc._Y-6_2006-12-31_English_9753687",passed,,"ACME HOLDING COMPANY, INC EMPLOYEE STOCK OWNERSHIP PLAN",2006,both,4950,858
"Acme Holding Company, Inc._Y-6_2006-12-31_English_9753687_2",passed,,"ACME HOLDING COMPANY, INC",2006,both,4949,915
"Adams Bancshares, Inc._Y-6_2006-12-31_English_9608831",passed,,"Adams Bancshares, Inc.",2006,both,3362,1904
"Adams Bancshares, Inc._Y-6_2006-12-31_English_9608831_2",passed,,"Adams Bancshares, Inc.",2006,both,3431,1943
"Adbanc, Inc._Y-6_2006-12-31_English_9366267(1)",passed,,"Adbanc, Inc.",2006,both,3870,1213
"Adbanc, Inc._Y-6_2006-12-31_English_9366267",passed,,"Adbanc, Inc.",2006,both,3871,1217
"Adbanc, Inc._Y-6_2006-12-31_English_9366267_2(1)",passed,,"Adhanc, Inc.",2006,both,3871,1213
"Adbanc, Inc._Y-6_2006-12-31_English_9366267_2",passed,,"Adbanc, Inc.",2006,both,3871,1217
"Adrian Bancshares, Inc._Y-6_2006-12-31_English_9141811(1)",passed,,Adrian Bancshares,2006,both,3483,1699
"Adrian Bancshares, Inc._Y-6_2006-12-31_English_9141811",passed,,Adrian Bancshares,2006,both,3483,1713
"Adrian Bancshares, Inc._Y-6_2006-12-31_English_9141811_2(1)",passed,,Adrian Bancshares,2006,both,3483,1699
"Adrian Bancshares, Inc._Y-6_2006-12-31_English_9141811_2",passed,,Adrian Bancshares,2006,both,3483,1699
"Affinity Bank Holdings, Inc._Y-6_2006-12-31_English_9692134",passed,,FRILIGE SERVICE BANK,2009,insiders,20725,251
"Affinity Bank Holdings, Inc._Y-6_2006-12-31_English_9692134_2",passed,,FRILIGE SERVICE BANK,2009,insiders,20767,263
Alabama National BanCorporation_Y-6_2006-12-31_English_9609185,passed,,ALABAMA NATIONAL BANCORPORATION,2006,insiders,3728,2479
Alabama National BanCorporation_Y-6_2006-12-31_English_9609185_2,passed,,ALABAMA NATIONAL BANCORPORATION,2006,insiders,3728,2594
"Alamerica BancCorp, Inc._Y-6_2006-12-31_English_9609188",passed,,"Alamerica Banc Corp, Inc.",2006,insiders,2538,1131
"Alamerica BancCorp, Inc._Y-6_2006-12-31_English_9609188_2",passed,,"Alamerica Banc Corp, Inc.",2006,insiders,2538,1122
"Alamosa Bancorporation, Ltd._Y-6_2006-12-31_English_9366971",passed,,"ALAMOSA BANCORPORATION, LTD.",2006,both,3930,1460
"Alamosa Bancorporation, Ltd._Y-6_2006-12-31_English_9366971_2",passed,,"ALAMOSA BANCORPORATION, LTD.",2006,both,3929,1487
Albert J. Ortte Family Limited Partnership_Y-6_2006-12-31_English_9610738,passed,,ALBERT J. ORTTE FAMILY LIMITED PARTNERSHIP,2006,insiders,2350,515
Albert J. Ortte Family Limited Partnership_Y-6_2006-12-31_English_9610738_2,passed,,ALBERT J. ORTTE FAMILY LIMITED PARTNERSHIP,2006,insiders,2378,516
"Alden Bancshares, Inc._Y-6_2006-12-31_English_9141820",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Alden Bancshares, Inc._Y-6_2006-12-31_English_9141820_2",passed,,"Alden BancShares, Inc.",2006,both,6025,1229
"Algiers Bancorp, Inc._Y-6_2006-12-31_English_9709636",passed,,"Majers Bancorp, Inc",2006,insiders,3898,1210
"Algiers Bancorp, Inc._Y-6_2006-12-31_English_9709636_2",passed,,"Majers Bancorp, Inc",2006,insiders,3889,2694
Aliant Financial Corporation_Y-6_2006-12-31_English_9610737,passed,,Aliant Financial Corporation,2006,insiders,4881,2718
Aliant Financial Corporation_Y-6_2006-12-31_English_9610737_2,passed,,Aliant Financial Corporation,2006,both,4472,2947
"AllNations Bancorporation, Inc._Y-6_2006-12-31_English_9143928",passed,,"All Nations Bancorporation, Inc.",2006,both,3931,565
"AllNations Bancorporation, Inc._Y-6_2006-12-31_English_9143928_2",passed,,"All Nations Bancorporation, Inc.",2006,both,3931,565
"Allegheny Bancshares, Inc._Y-6_2006-12-31_English_9556085",passed,,"ALLEGHENY BANCSHARES, INC.",2006,both,5323,719
"Allegheny Bancshares, Inc._Y-6_2006-12-31_English_9556085_2",passed,,"ALLEGHENY BANCSHARES, INC.",2006,both,5331,762
Alliance Bancshares California_Y-6_2006-12-31_English_9692136(1),passed,,Alliance Bancshares California,2006,both,3050,2227
Alliance Bancshares California_Y-6_2006-12-31_English_9692136,passed,,Alliance Bancshares California,2006,both,3050,2185
Alliance Bancshares California_Y-6_2006-12-31_English_9692136_2(1),passed,,Alliance Bancshares California,2006,both,3050,2212
Alliance Bancshares California_Y-6_2006-12-31_English_9692136_2,passed,,Alliance Bancshares California,2006,both,2981,2183
"Alliance Bancshares, Inc._Y-6_2006-12-31_English_9642408",passed,,Alliance Bancshares Inc.,2006,insiders,2884,2009
"Alliance Bancshares, Inc._Y-6_2006-12-31_English_9642408_2",passed,,"Alliance Bancshares, Inc.",2006,insiders,3249,2006
"Alliance Bancshares, Inc._Y-6_2006-12-31_English_9712434",passed,,"Alliance Bancshares, Inc.",2006,both,12804,2921
"Alliance Bancshares, Inc._Y-6_2006-12-31_English_9712434_2",passed,,"Alliance Bancshares, Inc.",2006,both,12773,3398
"Alliance Bancshares, Inc._Y-6_2006-12-31_English_9815919",passed,,"Alliance Bancshares, Inc.",2006,both,15974,1933
"Alliance Bancshares, Inc._Y-6_2006-12-31_English_9815919_2",passed,,"Alliance Bancshares, Inc.",2006,both,4353,1377
Alliance Bank Shares Corporation_Y-6_2006-12-31_English_9673549,passed,,Alliance Bank Shares Corporation,2006,both,4098,1618
Alliance Bank Shares Corporation_Y-6_2006-12-31_English_9673549_2,passed,,Alliance Bank Shares Corporation,2006,both,4037,1604
Alliance Financial Corporation_Y-6_2006-12-31_English_9833447,passed,,Alliance Financial Corporation,2006,none,1873,69
Alliance Financial Corporation_Y-6_2006-12-31_English_9833447_2,passed,,Alliance Financial Corporation,2006,none,1873,69
"Allied Bancshares, Inc._Y-6_2006-12-31_English_9642412",failed,Invalid \escape: line 14 column 51 (char 373),,,,,
"Allied Bancshares, Inc._Y-6_2006-12-31_English_9642412_2",passed,,"ALLIED BANCSHARES, INC",2006,insiders,2937,1585
Alpine Banks of Colorado_Y-6_2006-12-31_English_9369236,passed,,Alpine Banks of Colorado,2006,both,9031,4941
Alpine Banks of Colorado_Y-6_2006-12-31_English_9369236_2,passed,,Alpine Banks of Colorado,2006,both,9057,4927
"Alta Vista Bancshares, Inc._Y-6_2006-12-31_English_9143931",passed,,"Alia Vista Bancshares, Inc.",2006,both,5264,834
"Alta Vista Bancshares, Inc._Y-6_2006-12-31_English_9143931_2",passed,,"Alia Vista Bancshares, Inc.",2006,both,5263,834
Altabancorp_Y-6_2006-12-31_English_9692184,passed,,PEOPLE'S UTAH BANCORP,2006,both,15056,2415
Altabancorp_Y-6_2006-12-31_English_9692184_2,passed,,PEOPLE'S UTAH BANCORP,2006,both,15332,2395
"Altamaha Bancshares, Inc._Y-6_2006-12-31_English_9642416",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Altamaha Bancshares, Inc._Y-6_2006-12-31_English_9642416_2",passed,,Altamaha Bank & Trust Co.,2006,insiders,2689,1117
"Alton Bancshares, Inc._Y-6_2006-12-31_English_9689638(1)",passed,,"ALTON BANCSHARES, INC",2006,both,2920,948
"Alton Bancshares, Inc._Y-6_2006-12-31_English_9689638",passed,,"ALTON BANCSHARES, INC",2006,both,2924,944
"Alton Bancshares, Inc._Y-6_2006-12-31_English_9689638_2(1)",passed,,"ALTON BANCSHARES, INC",2006,both,2920,947
"Alton Bancshares, Inc._Y-6_2006-12-31_English_9689638_2",passed,,"ALTON BANCSHARES, INC",2006,both,2924,944
"AmFirst Financial Services, Inc._Y-6_2006-12-31_English_9366934",passed,,"AmFirst Financial Services, Inc.",2006,both,7329,873
"AmFirst Financial Services, Inc._Y-6_2006-12-31_English_9366934_2",passed,,"AmFirst Financial Services, Inc.",2006,both,7289,887
"AmTex Bancshares, Inc._Y-6_2006-12-31_English_9711174",passed,,"AmTex Bancshares, Inc.",2006,both,5204,2288
"AmTex Bancshares, Inc._Y-6_2006-12-31_English_9711174_2",passed,,"AmTex Bancshares, Inc.",2006,both,5329,2527
"Amador Bancshares, Inc._Y-6_2006-12-31_English_9703251",passed,,"Amador Bancshares, Inc.",2006,both,3300,1478
"Amador Bancshares, Inc._Y-6_2006-12-31_English_9703251_2",passed,,"Amador Bancshares, Inc.",2006,both,3306,1478
"Amarillo National Bancorp, Inc._Y-6_2006-12-31_English_9704754",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"Amarillo National Bancorp, Inc._Y-6_2006-12-31_English_9704754_2",passed,,Amarillo National Bancorp,2006,both,4888,1742
"Ambanc Holding Company, Inc._Y-6_2006-12-31_English_9508137",passed,,Ambanc Holding Company,2006,both,3544,1779
"Ambanc Holding Company, Inc._Y-6_2006-12-31_English_9508137_2",passed,,"Ambanc Holding Company, Inc.",2006,both,3543,1771
Amboy Bancorporation_Y-6_2006-12-31_English_9616510,passed,,AMBOY BANCORPORATION,2006,both,3356,2880
Amboy Bancorporation_Y-6_2006-12-31_English_9616510_2,passed,,AMBOY BANCORPORATION,2006,both,3353,2840
Amerant Bancorp Inc._Y-6_2006-12-31_English_9620140,passed,,COMMERCEBANK HOLDING CORPORATION,2006,insiders,11072,310
Amerant Bancorp Inc._Y-6_2006-12-31_English_9620140_2,passed,,COMMERCEBANK HOLDING CORPORATION,2007,insiders,15419,308
Ameri-National Corporation_Y-6_2006-12-31_English_9143957,passed,,Ameri-National Corporation,2006,both,3156,809
Ameri-National Corporation_Y-6_2006-12-31_English_9143957_2,passed,,Ameri-National Corporation,2006,both,3160,807
"AmeriBancShares, Inc._Y-6_2006-12-31_English_9720454",passed,,"Ameri BancShares, Inc.",2006,both,6433,3089
"AmeriBancShares, Inc._Y-6_2006-12-31_English_9720454_2",passed,,"AmeriBancShares, Inc.",2006,both,10973,2303
AmeriBank Holding Company_Y-6_2006-12-31_English_9143934,failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
AmeriBank Holding Company_Y-6_2006-12-31_English_9143934_2,passed,,AMERIBANK HOLDING COMPANY,2006,both,5476,2006
"AmeriGroup, Inc._Y-6_2006-12-31_English_9143955",failed,Invalid \escape: line 42 column 62 (char 1034),,,,,
"AmeriGroup, Inc._Y-6_2006-12-31_English_9143955_2",failed,"504 Gateway Timeout. {'message': '<html>\r\n<head><title>504 Gateway Time-out</title></head>\r\n<body>\r\n<center><h1>504 Gateway Time-out</h1></center>\r\n</body>\r\n</html>\r\n', 'status': 'Gateway Timeout'}",,,,,
"AmeriServ Financial, Inc._Y-6_2006-12-31_English_9902875",passed,,"AmeriServ Financial, Inc.",2006,both,5328,3207
